dt,WR
5.25,0.51931
5.26,0.498844
5.27,0.478258
5.28,0.45755
5.29,0.436717
5.3,0.415756
5.31,0.394666
5.32,0.373444
5.33,0.352089
5.34,0.330601
5.35,0.308979
5.36,0.287223
5.37,0.265333
5.38,0.243312
5.39,0.22116
5.4,0.198881
5.41,0.176478
5.42,0.153953
5.43,0.131313
5.44,0.108561
5.45,0.0857046
5.46,0.0627492
5.47,0.0397022
5.48,0.0165714
5.49,-0.00663469
5.5,-0.0299071
5.51,-0.0532362
5.52,-0.0766117
5.53,-0.100023
5.54,-0.123458
5.55,-0.146906
5.56,-0.170354
5.57,-0.19379
5.58,-0.217199
5.59,-0.240569
5.6,-0.263885
5.61,-0.287133
5.62,-0.310298
5.63,-0.333366
5.64,-0.35632
5.65,-0.379145
5.66,-0.401825
5.67,-0.424345
5.68,-0.446687
5.69,-0.468836
5.7,-0.490774
5.71,-0.512486
5.72,-0.533953
5.73,-0.555159
5.74,-0.576088
5.75,-0.596721
5.76,-0.617041
5.77,-0.637033
5.78,-0.656677
5.79,-0.675958
5.8,-0.694857
5.81,-0.713358
5.82,-0.731443
5.83,-0.749096
5.84,-0.766299
5.85,-0.783037
5.86,-0.799292
5.87,-0.815048
5.88,-0.830288
5.89,-0.844998
5.9,-0.85916
5.91,-0.87276
5.92,-0.885783
5.93,-0.898215
5.94,-0.91004
5.95,-0.921245
5.96,-0.931817
5.97,-0.941744
5.98,-0.951013
5.99,-0.959612
6,-0.967531
6.01,-0.97476
6.02,-0.98129
6.03,-0.987112
6.04,-0.992219
6.05,-0.996604
6.06,-1.00026
6.07,-1.00319
6.08,-1.00538
6.09,-1.00683
6.1,-1.00754
6.11,-1.00751
6.12,-1.00675
6.13,-1.00525
6.14,-1.00302
6.15,-1.00006
6.16,-0.996386
6.17,-0.991997
6.18,-0.986906
6.19,-0.981123
6.2,-0.974661
6.21,-0.967532
6.22,-0.959753
6.23,-0.951339
6.24,-0.942307
6.25,-0.932678
6.26,-0.92247
6.27,-0.911706
6.28,-0.900408
6.29,-0.888601
6.3,-0.876308
6.31,-0.863556
6.32,-0.850372
6.33,-0.836783
6.34,-0.822817
6.35,-0.808505
6.36,-0.793874
6.37,-0.778956
6.38,-0.76378
6.39,-0.748378
6.4,-0.732779
6.41,-0.717014
6.42,-0.701115
6.43,-0.685111
6.44,-0.669032
6.45,-0.652907
6.46,-0.636765
6.47,-0.620634
6.48,-0.60454
6.49,-0.588511
6.5,-0.57257
6.51,-0.556741
6.52,-0.541047
6.53,-0.525508
6.54,-0.510143
6.55,-0.494971
6.56,-0.480006
6.57,-0.465263
6.58,-0.450754
6.59,-0.43649
6.6,-0.422478
6.61,-0.408725
6.62,-0.395235
6.63,-0.382011
6.64,-0.369052
6.65,-0.356356
6.66,-0.343921
6.67,-0.331739
6.68,-0.319802
6.69,-0.308102
6.7,-0.296627
6.71,-0.285362
6.72,-0.274294
6.73,-0.263405
6.74,-0.252677
6.75,-0.242091
6.76,-0.231627
6.77,-0.221262
6.78,-0.210975
6.79,-0.20074
6.8,-0.190535
6.81,-0.180334
6.82,-0.170113
6.83,-0.159847
6.84,-0.14951
6.85,-0.139078
6.86,-0.128526
6.87,-0.11783
6.88,-0.106967
6.89,-0.0959146
6.9,-0.0846512
6.91,-0.0731569
6.92,-0.0614128
6.93,-0.0494016
6.94,-0.0371078
6.95,-0.0245173
6.96,-0.0116185
6.97,0.00159886
6.98,0.0151424
6.99,0.0290178
7,0.0432283
7.01,0.057775
7.02,0.0726563
7.03,0.0878685
7.04,0.103405
7.05,0.119257
7.06,0.135414
7.07,0.151861
7.08,0.168582
7.09,0.18556
7.1,0.202772
7.11,0.220197
7.12,0.237808
7.13,0.255579
7.14,0.273481
7.15,0.291482
7.16,0.30955
7.17,0.327651
7.18,0.345751
7.19,0.363811
7.2,0.381795
7.21,0.399665
7.22,0.417382
7.23,0.434906
7.24,0.452199
7.25,0.469221
7.26,0.485933
7.27,0.502296
7.28,0.518272
7.29,0.533825
7.3,0.548918
7.31,0.563517
7.32,0.577587
7.33,0.591098
7.34,0.604019
