dt,WRv_x,WRv_y,U_vN
27.87,0.121343,0.121343,0.120025
27.88,0.12398,0.12398,0.122661
27.89,0.126621,0.126621,0.125301
27.9,0.129265,0.129265,0.127943
27.91,0.131911,0.131911,0.130588
27.92,0.13456,0.13456,0.133236
27.93,0.137213,0.137213,0.135887
27.94,0.139868,0.139868,0.13854
27.95,0.142526,0.142526,0.141197
27.96,0.145187,0.145187,0.143857
27.97,0.147851,0.147851,0.146519
27.98,0.150518,0.150518,0.149184
27.99,0.153187,0.153187,0.151853
28.0,0.15586,0.15586,0.154524
28.01,0.158535,0.158535,0.157197
28.02,0.161213,0.161213,0.159874
28.03,0.163893,0.163893,0.162553
28.04,0.166577,0.166577,0.165235
28.05,0.169263,0.169263,0.16792
28.06,0.171952,0.171952,0.170608
28.07,0.174644,0.174644,0.173298
28.08,0.177338,0.177338,0.175991
28.09,0.180035,0.180035,0.178687
28.1,0.182735,0.182735,0.181385
28.11,0.185437,0.185437,0.184086
28.12,0.188143,0.188143,0.18679
28.13,0.19085,0.19085,0.189496
28.14,0.193561,0.193561,0.192205
28.15,0.196274,0.196274,0.194917
28.16,0.198989,0.198989,0.197631
28.17,0.201707,0.201707,0.200348
28.18,0.204428,0.204428,0.203068
28.19,0.207151,0.207151,0.20579
28.2,0.209877,0.209877,0.208514
28.21,0.212605,0.212605,0.211241
28.22,0.215336,0.215336,0.213971
28.23,0.21807,0.21807,0.216703
28.24,0.220805,0.220805,0.219437
28.25,0.223544,0.223544,0.222174
28.26,0.226284,0.226284,0.224914
28.27,0.229028,0.229028,0.227656
28.28,0.231773,0.231773,0.2304
28.29,0.234521,0.234521,0.233147
28.3,0.237272,0.237272,0.235896
28.31,0.240024,0.240024,0.238648
28.32,0.24278,0.24278,0.241402
28.33,0.245537,0.245537,0.244158
28.34,0.248297,0.248297,0.246917
28.35,0.251059,0.251059,0.249678
28.36,0.253824,0.253824,0.252441
28.37,0.256591,0.256591,0.255207
28.38,0.25936,0.25936,0.257975
28.39,0.262131,0.262131,0.260745
28.4,0.264905,0.264905,0.263518
28.41,0.26768,0.26768,0.266293
28.42,0.270459,0.270459,0.269069
28.43,0.273239,0.273239,0.271849
28.44,0.276021,0.276021,0.27463
28.45,0.278806,0.278806,0.277414
28.46,0.281593,0.281593,0.280199
28.47,0.284382,0.284382,0.282987
28.48,0.287173,0.287173,0.285777
28.49,0.289966,0.289966,0.288569
28.5,0.292761,0.292761,0.291364
28.51,0.295559,0.295559,0.29416
28.52,0.298358,0.298358,0.296959
28.53,0.30116,0.30116,0.299759
28.54,0.303963,0.303963,0.302562
28.55,0.306769,0.306769,0.305366
28.56,0.309577,0.309577,0.308173
28.57,0.312386,0.312386,0.310982
28.58,0.315198,0.315198,0.313792
28.59,0.318012,0.318012,0.316605
28.6,0.320827,0.320827,0.319419
28.61,0.323645,0.323645,0.322236
28.62,0.326464,0.326464,0.325054
28.63,0.329285,0.329285,0.327875
28.64,0.332109,0.332109,0.330697
28.65,0.334934,0.334934,0.333521
28.66,0.337761,0.337761,0.336347
28.67,0.340589,0.340589,0.339175
28.68,0.34342,0.34342,0.342005
28.69,0.346252,0.346252,0.344836
28.7,0.349087,0.349087,0.34767
28.71,0.351923,0.351923,0.350505
28.72,0.354761,0.354761,0.353342
28.73,0.3576,0.3576,0.35618
28.74,0.360441,0.360441,0.359021
28.75,0.363284,0.363284,0.361863
28.76,0.366129,0.366129,0.364707
28.77,0.368975,0.368975,0.367552
28.78,0.371824,0.371824,0.3704
28.79,0.374673,0.374673,0.373248
28.8,0.377525,0.377525,0.376099
28.81,0.380378,0.380378,0.378951
28.82,0.383232,0.383232,0.381805
28.83,0.386089,0.386089,0.38466
28.84,0.388946,0.388946,0.387517
28.85,0.391806,0.391806,0.390376
28.86,0.394667,0.394667,0.393236
28.87,0.397529,0.397529,0.396098
28.88,0.400393,0.400393,0.398961
28.89,0.403259,0.403259,0.401826
28.9,0.406126,0.406126,0.404692
28.91,0.408994,0.408994,0.40756
28.92,0.411864,0.411864,0.410429
28.93,0.414735,0.414735,0.4133
28.94,0.417608,0.417608,0.416172
28.95,0.420482,0.420482,0.419045
28.96,0.423358,0.423358,0.42192
28.97,0.426234,0.426234,0.424796
28.98,0.429113,0.429113,0.427674
28.99,0.431992,0.431992,0.430553
29.0,0.434873,0.434873,0.433433
29.01,0.437756,0.437756,0.436314
29.02,0.440639,0.440639,0.439197
29.03,0.443524,0.443524,0.442081
29.04,0.44641,0.44641,0.444967
29.05,0.449297,0.449297,0.447854
29.06,0.452186,0.452186,0.450741
29.07,0.455076,0.455076,0.453631
29.08,0.457966,0.457966,0.456521
29.09,0.460859,0.460859,0.459413
29.1,0.463752,0.463752,0.462305
29.11,0.466646,0.466646,0.465199
29.12,0.469542,0.469542,0.468094
29.13,0.472438,0.472438,0.47099
29.14,0.475336,0.475336,0.473887
29.15,0.478235,0.478235,0.476786
29.16,0.481135,0.481135,0.479685
29.17,0.484036,0.484036,0.482585
29.18,0.486938,0.486938,0.485487
29.19,0.489841,0.489841,0.488389
29.2,0.492745,0.492745,0.491293
29.21,0.49565,0.49565,0.494197
29.22,0.498556,0.498556,0.497103
29.23,0.501463,0.501463,0.500009
29.24,0.50437,0.50437,0.502917
29.25,0.507279,0.507279,0.505825
29.26,0.510189,0.510189,0.508734
29.27,0.513099,0.513099,0.511644
29.28,0.516011,0.516011,0.514555
29.29,0.518923,0.518923,0.517467
29.3,0.521836,0.521836,0.520379
29.31,0.52475,0.52475,0.523293
29.32,0.527664,0.527664,0.526207
29.33,0.53058,0.53058,0.529122
29.34,0.533496,0.533496,0.532038
29.35,0.536413,0.536413,0.534955
29.36,0.539331,0.539331,0.537872
29.37,0.542249,0.542249,0.54079
29.38,0.545168,0.545168,0.543709
29.39,0.548088,0.548088,0.546628
29.4,0.551008,0.551008,0.549548
29.41,0.553929,0.553929,0.552469
29.42,0.556851,0.556851,0.55539
29.43,0.559773,0.559773,0.558312
29.44,0.562696,0.562696,0.561235
29.45,0.56562,0.56562,0.564158
29.46,0.568544,0.568544,0.567082
29.47,0.571468,0.571468,0.570006
29.48,0.574393,0.574393,0.572931
29.49,0.577319,0.577319,0.575856
29.5,0.580245,0.580245,0.578782
29.51,0.583171,0.583171,0.581708
29.52,0.586098,0.586098,0.584635
29.53,0.589026,0.589026,0.587562
29.54,0.591954,0.591954,0.59049
29.55,0.594882,0.594882,0.593418
29.56,0.597811,0.597811,0.596346
29.57,0.60074,0.60074,0.599275
29.58,0.603669,0.603669,0.602204
29.59,0.606599,0.606599,0.605134
29.6,0.609529,0.609529,0.608064
29.61,0.612459,0.612459,0.610994
29.62,0.61539,0.61539,0.613925
29.63,0.618321,0.618321,0.616855
29.64,0.621252,0.621252,0.619786
29.65,0.624183,0.624183,0.622718
29.66,0.627115,0.627115,0.625649
29.67,0.630047,0.630047,0.628581
29.68,0.632979,0.632979,0.631513
29.69,0.635911,0.635911,0.634445
29.7,0.638843,0.638843,0.637377
29.71,0.641776,0.641776,0.640309
29.72,0.644708,0.644708,0.643242
29.73,0.647641,0.647641,0.646174
29.74,0.650573,0.650573,0.649107
29.75,0.653506,0.653506,0.65204
29.76,0.656439,0.656439,0.654973
29.77,0.659372,0.659372,0.657905
29.78,0.662305,0.662305,0.660838
29.79,0.665237,0.665237,0.663771
29.8,0.66817,0.66817,0.666704
29.81,0.671103,0.671103,0.669637
29.82,0.674036,0.674036,0.672569
29.83,0.676968,0.676968,0.675502
29.84,0.679901,0.679901,0.678435
29.85,0.682833,0.682833,0.681367
29.86,0.685765,0.685765,0.684299
29.87,0.688698,0.688698,0.687232
29.88,0.69163,0.69163,0.690164
29.89,0.694561,0.694561,0.693095
29.9,0.697493,0.697493,0.696027
29.91,0.700424,0.700424,0.698959
29.92,0.703355,0.703355,0.70189
29.93,0.706286,0.706286,0.704821
29.94,0.709217,0.709217,0.707751
29.95,0.712147,0.712147,0.710682
29.96,0.715077,0.715077,0.713612
29.97,0.718007,0.718007,0.716542
29.98,0.720936,0.720936,0.719471
29.99,0.723865,0.723865,0.7224
30.0,0.726793,0.726793,0.725329
30.01,0.729722,0.729722,0.728257
30.02,0.732649,0.732649,0.731185
30.03,0.735577,0.735577,0.734113
30.04,0.738504,0.738504,0.73704
30.05,0.74143,0.74143,0.739967
30.06,0.744356,0.744356,0.742893
30.07,0.747281,0.747281,0.745819
30.08,0.750206,0.750206,0.748744
30.09,0.75313,0.75313,0.751668
30.1,0.756054,0.756054,0.754592
30.11,0.758978,0.758978,0.757516
30.12,0.7619,0.7619,0.760439
30.13,0.764822,0.764822,0.763361
30.14,0.767744,0.767744,0.766283
30.15,0.770664,0.770664,0.769204
30.16,0.773584,0.773584,0.772124
30.17,0.776504,0.776504,0.775044
30.18,0.779423,0.779423,0.777963
30.19,0.782341,0.782341,0.780882
30.2,0.785258,0.785258,0.783799
30.21,0.788174,0.788174,0.786716
30.22,0.79109,0.79109,0.789632
30.23,0.794005,0.794005,0.792548
30.24,0.796919,0.796919,0.795462
30.25,0.799833,0.799833,0.798376
30.26,0.802745,0.802745,0.801289
30.27,0.805657,0.805657,0.804201
30.28,0.808568,0.808568,0.807112
30.29,0.811477,0.811477,0.810023
30.3,0.814386,0.814386,0.812932
30.31,0.817295,0.817295,0.81584
30.32,0.820202,0.820202,0.818748
30.33,0.823108,0.823108,0.821655
30.34,0.826013,0.826013,0.82456
30.35,0.828917,0.828917,0.827465
30.36,0.83182,0.83182,0.830369
30.37,0.834722,0.834722,0.833271
30.38,0.837623,0.837623,0.836173
30.39,0.840523,0.840523,0.839073
30.4,0.843422,0.843422,0.841973
30.41,0.84632,0.84632,0.844871
30.42,0.849217,0.849217,0.847768
30.43,0.852112,0.852112,0.850664
30.44,0.855007,0.855007,0.853559
30.45,0.8579,0.8579,0.856453
30.46,0.860792,0.860792,0.859346
30.47,0.863683,0.863683,0.862237
30.48,0.866572,0.866572,0.865127
30.49,0.86946,0.86946,0.868016
30.5,0.872347,0.872347,0.870904
30.51,0.875233,0.875233,0.87379
30.52,0.878118,0.878118,0.876675
30.53,0.881001,0.881001,0.879559
30.54,0.883883,0.883883,0.882442
30.55,0.886763,0.886763,0.885323
30.56,0.889642,0.889642,0.888203
30.57,0.89252,0.89252,0.891081
30.58,0.895396,0.895396,0.893958
30.59,0.898271,0.898271,0.896834
30.6,0.901144,0.901144,0.899708
30.61,0.904016,0.904016,0.90258
30.62,0.906887,0.906887,0.905452
30.63,0.909756,0.909756,0.908321
30.64,0.912623,0.912623,0.91119
30.65,0.915489,0.915489,0.914056
30.66,0.918354,0.918354,0.916921
30.67,0.921216,0.921216,0.919785
30.68,0.924078,0.924078,0.922647
30.69,0.926937,0.926937,0.925507
30.7,0.929795,0.929795,0.928366
30.71,0.932652,0.932652,0.931223
30.72,0.935506,0.935506,0.934079
30.73,0.938359,0.938359,0.936933
30.74,0.941211,0.941211,0.939785
30.75,0.94406,0.94406,0.942635
30.76,0.946908,0.946908,0.945484
30.77,0.949754,0.949754,0.948331
30.78,0.952599,0.952599,0.951176
30.79,0.955441,0.955441,0.95402
30.8,0.958282,0.958282,0.956862
30.81,0.961121,0.961121,0.959702
30.82,0.963958,0.963958,0.96254
30.83,0.966794,0.966794,0.965376
30.84,0.969627,0.969627,0.96821
30.85,0.972459,0.972459,0.971043
30.86,0.975288,0.975288,0.973873
30.87,0.978116,0.978116,0.976702
30.88,0.980942,0.980942,0.979529
30.89,0.983766,0.983766,0.982354
30.9,0.986587,0.986587,0.985177
30.91,0.989407,0.989407,0.987997
30.92,0.992225,0.992225,0.990816
30.93,0.995041,0.995041,0.993633
30.94,0.997855,0.997855,0.996448
30.95,1.00067,1.00067,0.999261
30.96,1.00348,1.00348,1.00207
30.97,1.00628,1.00628,1.00488
30.98,1.00909,1.00909,1.00769
30.99,1.01189,1.01189,1.01049
31.0,1.01469,1.01469,1.01329
31.01,1.01749,1.01749,1.01609
31.02,1.02029,1.02029,1.01889
31.03,1.02308,1.02308,1.02169
31.04,1.02588,1.02588,1.02448
31.05,1.02867,1.02867,1.02727
31.06,1.03145,1.03145,1.03006
31.07,1.03424,1.03424,1.03285
31.08,1.03702,1.03702,1.03563
31.09,1.0398,1.0398,1.03841
31.1,1.04258,1.04258,1.04119
31.11,1.04536,1.04536,1.04397
31.12,1.04813,1.04813,1.04675
31.13,1.0509,1.0509,1.04952
31.14,1.05367,1.05367,1.05229
31.15,1.05644,1.05644,1.05506
31.16,1.0592,1.0592,1.05782
31.17,1.06197,1.06197,1.06059
31.18,1.06473,1.06473,1.06335
31.19,1.06748,1.06748,1.0661
31.2,1.07024,1.07024,1.06886
31.21,1.07299,1.07299,1.07161
31.22,1.07574,1.07574,1.07436
31.23,1.07849,1.07849,1.07711
31.24,1.08123,1.08123,1.07986
31.25,1.08397,1.08397,1.0826
31.26,1.08671,1.08671,1.08534
31.27,1.08945,1.08945,1.08808
31.28,1.09218,1.09218,1.09081
31.29,1.09491,1.09491,1.09355
31.3,1.09764,1.09764,1.09628
31.31,1.10037,1.10037,1.099
31.32,1.10309,1.10309,1.10173
31.33,1.10581,1.10581,1.10445
31.34,1.10853,1.10853,1.10717
31.35,1.11124,1.11124,1.10989
31.36,1.11395,1.11395,1.1126
31.37,1.11666,1.11666,1.11531
31.38,1.11937,1.11937,1.11802
31.39,1.12207,1.12207,1.12072
31.4,1.12477,1.12477,1.12342
31.41,1.12747,1.12747,1.12612
31.42,1.13017,1.13017,1.12882
31.43,1.13286,1.13286,1.13151
31.44,1.13555,1.13555,1.1342
31.45,1.13824,1.13824,1.13689
31.46,1.14092,1.14092,1.13958
31.47,1.1436,1.1436,1.14226
31.48,1.14628,1.14628,1.14494
31.49,1.14895,1.14895,1.14761
31.5,1.15162,1.15162,1.15029
31.51,1.15429,1.15429,1.15296
31.52,1.15696,1.15696,1.15562
31.53,1.15962,1.15962,1.15829
31.54,1.16228,1.16228,1.16095
31.55,1.16493,1.16493,1.16361
31.56,1.16759,1.16759,1.16626
31.57,1.17024,1.17024,1.16891
31.58,1.17288,1.17288,1.17156
31.59,1.17553,1.17553,1.17421
31.6,1.17817,1.17817,1.17685
31.61,1.1808,1.1808,1.17949
31.62,1.18344,1.18344,1.18212
31.63,1.18607,1.18607,1.18475
31.64,1.1887,1.1887,1.18738
31.65,1.19132,1.19132,1.19001
31.66,1.19394,1.19394,1.19263
31.67,1.19656,1.19656,1.19525
31.68,1.19917,1.19917,1.19787
31.69,1.20178,1.20178,1.20048
31.7,1.20439,1.20439,1.20309
31.71,1.207,1.207,1.20569
31.72,1.2096,1.2096,1.2083
31.73,1.21219,1.21219,1.2109
31.74,1.21479,1.21479,1.21349
31.75,1.21738,1.21738,1.21608
31.76,1.21997,1.21997,1.21867
31.77,1.22255,1.22255,1.22126
31.78,1.22513,1.22513,1.22384
31.79,1.22771,1.22771,1.22642
31.8,1.23028,1.23028,1.22899
31.81,1.23285,1.23285,1.23156
31.82,1.23542,1.23542,1.23413
31.83,1.23798,1.23798,1.2367
31.84,1.24054,1.24054,1.23926
31.85,1.24309,1.24309,1.24181
31.86,1.24564,1.24564,1.24437
31.87,1.24819,1.24819,1.24692
31.88,1.25074,1.25074,1.24946
31.89,1.25328,1.25328,1.25201
31.9,1.25581,1.25581,1.25455
31.91,1.25835,1.25835,1.25708
31.92,1.26088,1.26088,1.25961
31.93,1.2634,1.2634,1.26214
31.94,1.26593,1.26593,1.26466
31.95,1.26844,1.26844,1.26719
31.96,1.27096,1.27096,1.2697
31.97,1.27347,1.27347,1.27221
31.98,1.27598,1.27598,1.27472
31.99,1.27848,1.27848,1.27723
32.0,1.28098,1.28098,1.27973
32.01,1.28348,1.28348,1.28223
32.02,1.28597,1.28597,1.28472
32.03,1.28845,1.28845,1.28721
32.04,1.29094,1.29094,1.2897
32.05,1.29342,1.29342,1.29218
32.06,1.29589,1.29589,1.29466
32.07,1.29837,1.29837,1.29713
32.08,1.30083,1.30083,1.2996
32.09,1.3033,1.3033,1.30207
32.1,1.30576,1.30576,1.30453
32.11,1.30821,1.30821,1.30699
32.12,1.31067,1.31067,1.30944
32.13,1.31312,1.31312,1.31189
32.14,1.31556,1.31556,1.31434
32.15,1.318,1.318,1.31678
32.16,1.32043,1.32043,1.31922
32.17,1.32287,1.32287,1.32165
32.18,1.32529,1.32529,1.32408
32.19,1.32772,1.32772,1.32651
32.2,1.33014,1.33014,1.32893
32.21,1.33255,1.33255,1.33134
32.22,1.33496,1.33496,1.33376
32.23,1.33737,1.33737,1.33617
32.24,1.33977,1.33977,1.33857
32.25,1.34217,1.34217,1.34097
32.26,1.34456,1.34456,1.34337
32.27,1.34695,1.34695,1.34576
32.28,1.34934,1.34934,1.34815
32.29,1.35172,1.35172,1.35053
32.3,1.3541,1.3541,1.35291
32.31,1.35647,1.35647,1.35528
32.32,1.35884,1.35884,1.35765
32.33,1.3612,1.3612,1.36002
32.34,1.36356,1.36356,1.36238
32.35,1.36592,1.36592,1.36474
32.36,1.36827,1.36827,1.36709
32.37,1.37061,1.37061,1.36944
32.38,1.37296,1.37296,1.37178
32.39,1.37529,1.37529,1.37412
32.4,1.37763,1.37763,1.37646
32.41,1.37995,1.37995,1.37879
32.42,1.38228,1.38228,1.38112
32.43,1.3846,1.3846,1.38344
32.44,1.38691,1.38691,1.38576
32.45,1.38922,1.38922,1.38807
32.46,1.39153,1.39153,1.39038
32.47,1.39383,1.39383,1.39268
32.48,1.39613,1.39613,1.39498
32.49,1.39842,1.39842,1.39727
32.5,1.40071,1.40071,1.39956
32.51,1.40299,1.40299,1.40185
32.52,1.40527,1.40527,1.40413
32.53,1.40754,1.40754,1.4064
32.54,1.40981,1.40981,1.40868
32.55,1.41207,1.41207,1.41094
32.56,1.41433,1.41433,1.4132
32.57,1.41659,1.41659,1.41546
32.58,1.41884,1.41884,1.41771
32.59,1.42108,1.42108,1.41996
32.6,1.42332,1.42332,1.4222
32.61,1.42556,1.42556,1.42444
32.62,1.42779,1.42779,1.42668
32.63,1.43002,1.43002,1.42891
32.64,1.43224,1.43224,1.43113
32.65,1.43446,1.43446,1.43335
32.66,1.43667,1.43667,1.43556
32.67,1.43888,1.43888,1.43777
32.68,1.44108,1.44108,1.43998
32.69,1.44327,1.44327,1.44218
32.7,1.44547,1.44547,1.44437
32.71,1.44765,1.44765,1.44656
32.72,1.44984,1.44984,1.44875
32.73,1.45201,1.45201,1.45093
32.74,1.45419,1.45419,1.4531
32.75,1.45635,1.45635,1.45527
32.76,1.45852,1.45852,1.45744
32.77,1.46067,1.46067,1.4596
32.78,1.46283,1.46283,1.46175
32.79,1.46497,1.46497,1.4639
32.8,1.46712,1.46712,1.46605
32.81,1.46925,1.46925,1.46819
32.82,1.47139,1.47139,1.47032
32.83,1.47351,1.47351,1.47245
32.84,1.47564,1.47564,1.47458
32.85,1.47775,1.47775,1.4767
32.86,1.47987,1.47987,1.47881
32.87,1.48197,1.48197,1.48092
32.88,1.48408,1.48408,1.48302
32.89,1.48617,1.48617,1.48512
32.9,1.48826,1.48826,1.48722
32.91,1.49035,1.49035,1.48931
32.92,1.49243,1.49243,1.49139
32.93,1.49451,1.49451,1.49347
32.94,1.49658,1.49658,1.49554
32.95,1.49864,1.49864,1.49761
32.96,1.5007,1.5007,1.49967
32.97,1.50276,1.50276,1.50173
32.98,1.50481,1.50481,1.50378
32.99,1.50685,1.50685,1.50583
33.0,1.50889,1.50889,1.50787
33.01,1.51092,1.51092,1.50991
33.02,1.51295,1.51295,1.51194
33.03,1.51498,1.51498,1.51396
33.04,1.51699,1.51699,1.51598
33.05,1.51901,1.51901,1.518
33.06,1.52101,1.52101,1.52001
33.07,1.52301,1.52301,1.52201
33.08,1.52501,1.52501,1.52401
33.09,1.527,1.527,1.52601
33.1,1.52899,1.52899,1.52799
33.11,1.53097,1.53097,1.52998
33.12,1.53294,1.53294,1.53195
33.13,1.53491,1.53491,1.53393
33.14,1.53687,1.53687,1.53589
33.15,1.53883,1.53883,1.53785
33.16,1.54078,1.54078,1.53981
33.17,1.54273,1.54273,1.54176
33.18,1.54467,1.54467,1.5437
33.19,1.54661,1.54661,1.54564
33.2,1.54854,1.54854,1.54757
33.21,1.55046,1.55046,1.5495
33.22,1.55238,1.55238,1.55142
33.23,1.5543,1.5543,1.55334
33.24,1.5562,1.5562,1.55525
33.25,1.55811,1.55811,1.55715
33.26,1.56,1.56,1.55905
33.27,1.56189,1.56189,1.56095
33.28,1.56378,1.56378,1.56284
33.29,1.56566,1.56566,1.56472
33.3,1.56753,1.56753,1.5666
33.31,1.5694,1.5694,1.56847
33.32,1.57126,1.57126,1.57033
33.33,1.57312,1.57312,1.57219
33.34,1.57497,1.57497,1.57405
33.35,1.57682,1.57682,1.5759
33.36,1.57866,1.57866,1.57774
33.37,1.58049,1.58049,1.57957
33.38,1.58232,1.58232,1.58141
33.39,1.58414,1.58414,1.58323
33.4,1.58596,1.58596,1.58505
33.41,1.58777,1.58777,1.58686
33.42,1.58957,1.58957,1.58867
33.43,1.59137,1.59137,1.59047
33.44,1.59317,1.59317,1.59227
33.45,1.59495,1.59495,1.59406
33.46,1.59674,1.59674,1.59585
33.47,1.59851,1.59851,1.59762
33.48,1.60028,1.60028,1.5994
33.49,1.60205,1.60205,1.60116
33.5,1.6038,1.6038,1.60293
33.51,1.60556,1.60556,1.60468
33.52,1.6073,1.6073,1.60643
33.53,1.60904,1.60904,1.60817
33.54,1.61078,1.61078,1.60991
33.55,1.61251,1.61251,1.61164
33.56,1.61423,1.61423,1.61337
33.57,1.61594,1.61594,1.61509
33.58,1.61765,1.61765,1.6168
33.59,1.61936,1.61936,1.61851
33.6,1.62106,1.62106,1.62021
33.61,1.62275,1.62275,1.6219
33.62,1.62444,1.62444,1.62359
33.63,1.62612,1.62612,1.62528
33.64,1.62779,1.62779,1.62695
33.65,1.62946,1.62946,1.62863
33.66,1.63112,1.63112,1.63029
33.67,1.63278,1.63278,1.63195
33.68,1.63443,1.63443,1.6336
33.69,1.63607,1.63607,1.63525
33.7,1.63771,1.63771,1.63689
33.71,1.63934,1.63934,1.63852
33.72,1.64097,1.64097,1.64015
33.73,1.64258,1.64258,1.64178
33.74,1.6442,1.6442,1.64339
33.75,1.6458,1.6458,1.645
33.76,1.64741,1.64741,1.6466
33.77,1.649,1.649,1.6482
33.78,1.65059,1.65059,1.64979
33.79,1.65217,1.65217,1.65138
33.8,1.65375,1.65375,1.65296
33.81,1.65532,1.65532,1.65453
33.82,1.65688,1.65688,1.6561
33.83,1.65844,1.65844,1.65766
33.84,1.65999,1.65999,1.65921
33.85,1.66153,1.66153,1.66076
33.86,1.66307,1.66307,1.6623
33.87,1.6646,1.6646,1.66384
33.88,1.66613,1.66613,1.66537
33.89,1.66765,1.66765,1.66689
33.9,1.66916,1.66916,1.6684
33.91,1.67067,1.67067,1.66991
33.92,1.67217,1.67217,1.67142
33.93,1.67366,1.67366,1.67291
33.94,1.67515,1.67515,1.67441
33.95,1.67663,1.67663,1.67589
33.96,1.67811,1.67811,1.67737
33.97,1.67957,1.67957,1.67884
33.98,1.68104,1.68104,1.68031
33.99,1.68249,1.68249,1.68176
34.0,1.68394,1.68394,1.68322
34.01,1.68539,1.68539,1.68466
34.02,1.68682,1.68682,1.6861
34.03,1.68825,1.68825,1.68754
34.04,1.68968,1.68968,1.68896
34.05,1.69109,1.69109,1.69038
34.06,1.6925,1.6925,1.6918
34.07,1.69391,1.69391,1.69321
34.08,1.69531,1.69531,1.69461
34.09,1.6967,1.6967,1.696
34.1,1.69808,1.69808,1.69739
34.11,1.69946,1.69946,1.69877
34.12,1.70083,1.70083,1.70015
34.13,1.7022,1.7022,1.70151
34.14,1.70356,1.70356,1.70288
34.15,1.70491,1.70491,1.70423
34.16,1.70625,1.70625,1.70558
34.17,1.70759,1.70759,1.70692
34.18,1.70893,1.70893,1.70826
34.19,1.71025,1.71025,1.70959
34.2,1.71157,1.71157,1.71091
34.21,1.71288,1.71288,1.71223
34.22,1.71419,1.71419,1.71354
34.23,1.71549,1.71549,1.71484
34.24,1.71678,1.71678,1.71614
34.25,1.71807,1.71807,1.71743
34.26,1.71935,1.71935,1.71871
34.27,1.72062,1.72062,1.71999
34.28,1.72189,1.72189,1.72126
34.29,1.72315,1.72315,1.72252
34.3,1.7244,1.7244,1.72377
34.31,1.72565,1.72565,1.72502
34.32,1.72689,1.72689,1.72627
34.33,1.72812,1.72812,1.7275
34.34,1.72935,1.72935,1.72873
34.35,1.73057,1.73057,1.72996
34.36,1.73178,1.73178,1.73117
34.37,1.73299,1.73299,1.73238
34.38,1.73419,1.73419,1.73359
34.39,1.73538,1.73538,1.73478
34.4,1.73656,1.73656,1.73597
34.41,1.73774,1.73774,1.73715
34.42,1.73892,1.73892,1.73833
34.43,1.74008,1.74008,1.7395
34.44,1.74124,1.74124,1.74066
34.45,1.74239,1.74239,1.74182
34.46,1.74354,1.74354,1.74297
34.47,1.74468,1.74468,1.74411
34.48,1.74581,1.74581,1.74524
34.49,1.74694,1.74694,1.74637
34.5,1.74805,1.74805,1.7475
34.51,1.74917,1.74917,1.74861
34.52,1.75027,1.75027,1.74972
34.53,1.75137,1.75137,1.75082
34.54,1.75246,1.75246,1.75191
34.55,1.75354,1.75354,1.753
34.56,1.75462,1.75462,1.75408
34.57,1.75569,1.75569,1.75516
34.58,1.75676,1.75676,1.75622
34.59,1.75781,1.75781,1.75729
34.6,1.75886,1.75886,1.75834
34.61,1.75991,1.75991,1.75939
34.62,1.76094,1.76094,1.76043
34.63,1.76197,1.76197,1.76146
34.64,1.763,1.763,1.76248
34.65,1.76401,1.76401,1.7635
34.66,1.76502,1.76502,1.76452
34.67,1.76602,1.76602,1.76552
34.68,1.76702,1.76702,1.76652
34.69,1.768,1.768,1.76751
34.7,1.76899,1.76899,1.7685
34.71,1.76996,1.76996,1.76947
34.72,1.77093,1.77093,1.77044
34.73,1.77189,1.77189,1.77141
34.74,1.77284,1.77284,1.77236
34.75,1.77379,1.77379,1.77331
34.76,1.77473,1.77473,1.77426
34.77,1.77566,1.77566,1.77519
34.78,1.77659,1.77659,1.77612
34.79,1.7775,1.7775,1.77704
34.8,1.77842,1.77842,1.77796
34.81,1.77932,1.77932,1.77887
34.82,1.78022,1.78022,1.77977
34.83,1.78111,1.78111,1.78066
34.84,1.78199,1.78199,1.78155
34.85,1.78287,1.78287,1.78243
34.86,1.78374,1.78374,1.7833
34.87,1.7846,1.7846,1.78417
34.88,1.78546,1.78546,1.78503
34.89,1.7863,1.7863,1.78588
34.9,1.78715,1.78715,1.78673
34.91,1.78798,1.78798,1.78756
34.92,1.78881,1.78881,1.78839
34.93,1.78963,1.78963,1.78922
34.94,1.79044,1.79044,1.79004
34.95,1.79125,1.79125,1.79085
34.96,1.79205,1.79205,1.79165
34.97,1.79284,1.79284,1.79244
34.98,1.79363,1.79363,1.79323
34.99,1.7944,1.7944,1.79401
35.0,1.79517,1.79517,1.79479
35.01,1.79594,1.79594,1.79556
35.02,1.7967,1.7967,1.79632
35.03,1.79745,1.79745,1.79707
35.04,1.79819,1.79819,1.79782
35.05,1.79892,1.79892,1.79856
35.06,1.79965,1.79965,1.79929
35.07,1.80037,1.80037,1.80001
35.08,1.80109,1.80109,1.80073
35.09,1.8018,1.8018,1.80144
35.1,1.8025,1.8025,1.80215
35.11,1.80319,1.80319,1.80284
35.12,1.80387,1.80387,1.80353
35.13,1.80455,1.80455,1.80421
35.14,1.80522,1.80522,1.80489
