dt,WRv
28.01,0.158535
28.02,0.161213
28.03,0.163893
28.04,0.166577
28.05,0.169263
28.06,0.171952
28.07,0.174644
28.08,0.177338
28.09,0.180035
28.1,0.182735
28.11,0.185437
28.12,0.188143
28.13,0.19085
28.14,0.193561
28.15,0.196274
28.16,0.198989
28.17,0.201707
28.18,0.204428
28.19,0.207151
28.2,0.209877
28.21,0.212605
28.22,0.215336
28.23,0.21807
28.24,0.220805
28.25,0.223544
28.26,0.226284
28.27,0.229028
28.28,0.231773
28.29,0.234521
28.3,0.237272
28.31,0.240024
28.32,0.24278
28.33,0.245537
28.34,0.248297
28.35,0.251059
28.36,0.253824
28.37,0.256591
28.38,0.25936
28.39,0.262131
28.4,0.264905
28.41,0.26768
28.42,0.270459
28.43,0.273239
28.44,0.276021
28.45,0.278806
28.46,0.281593
28.47,0.284382
28.48,0.287173
28.49,0.289966
28.5,0.292761
28.51,0.295559
28.52,0.298358
28.53,0.30116
28.54,0.303963
28.55,0.306769
28.56,0.309577
28.57,0.312386
28.58,0.315198
28.59,0.318012
28.6,0.320827
28.61,0.323645
28.62,0.326464
28.63,0.329285
28.64,0.332109
28.65,0.334934
28.66,0.337761
28.67,0.340589
28.68,0.34342
28.69,0.346252
28.7,0.349087
28.71,0.351923
28.72,0.354761
28.73,0.3576
28.74,0.360441
28.75,0.363284
28.76,0.366129
28.77,0.368975
28.78,0.371824
28.79,0.374673
28.8,0.377525
28.81,0.380378
28.82,0.383232
28.83,0.386089
28.84,0.388946
28.85,0.391806
28.86,0.394667
28.87,0.397529
28.88,0.400393
28.89,0.403259
28.9,0.406126
28.91,0.408994
28.92,0.411864
28.93,0.414735
28.94,0.417608
28.95,0.420482
28.96,0.423358
28.97,0.426234
28.98,0.429113
28.99,0.431992
29,0.434873
29.01,0.437756
29.02,0.440639
29.03,0.443524
29.04,0.44641
29.05,0.449297
29.06,0.452186
29.07,0.455076
29.08,0.457966
29.09,0.460859
29.1,0.463752
29.11,0.466646
29.12,0.469542
29.13,0.472438
29.14,0.475336
29.15,0.478235
29.16,0.481135
29.17,0.484036
29.18,0.486938
29.19,0.489841
29.2,0.492745
29.21,0.49565
29.22,0.498556
29.23,0.501463
29.24,0.50437
29.25,0.507279
29.26,0.510189
29.27,0.513099
29.28,0.516011
29.29,0.518923
29.3,0.521836
29.31,0.52475
29.32,0.527664
29.33,0.53058
29.34,0.533496
29.35,0.536413
29.36,0.539331
29.37,0.542249
29.38,0.545168
29.39,0.548088
29.4,0.551008
29.41,0.553929
29.42,0.556851
29.43,0.559773
29.44,0.562696
29.45,0.56562
29.46,0.568544
29.47,0.571468
29.48,0.574393
29.49,0.577319
29.5,0.580245
29.51,0.583171
29.52,0.586098
29.53,0.589026
29.54,0.591954
29.55,0.594882
29.56,0.597811
29.57,0.60074
29.58,0.603669
29.59,0.606599
29.6,0.609529
29.61,0.612459
29.62,0.61539
29.63,0.618321
29.64,0.621252
29.65,0.624183
29.66,0.627115
29.67,0.630047
29.68,0.632979
29.69,0.635911
29.7,0.638843
29.71,0.641776
29.72,0.644708
29.73,0.647641
29.74,0.650573
29.75,0.653506
29.76,0.656439
29.77,0.659372
29.78,0.662305
29.79,0.665237
29.8,0.66817
29.81,0.671103
29.82,0.674036
29.83,0.676968
29.84,0.679901
29.85,0.682833
29.86,0.685765
29.87,0.688698
29.88,0.69163
29.89,0.694561
29.9,0.697493
29.91,0.700424
29.92,0.703355
29.93,0.706286
29.94,0.709217
29.95,0.712147
29.96,0.715077
29.97,0.718007
29.98,0.720936
29.99,0.723865
30,0.726793
30.01,0.729722
30.02,0.732649
30.03,0.735577
30.04,0.738504
30.05,0.74143
30.06,0.744356
30.07,0.747281
30.08,0.750206
30.09,0.75313
30.1,0.756054
30.11,0.758978
30.12,0.7619
30.13,0.764822
30.14,0.767744
30.15,0.770664
30.16,0.773584
30.17,0.776504
30.18,0.779423
30.19,0.782341
30.2,0.785258
30.21,0.788174
30.22,0.79109
30.23,0.794005
30.24,0.796919
30.25,0.799833
30.26,0.802745
30.27,0.805657
30.28,0.808568
30.29,0.811477
30.3,0.814386
30.31,0.817295
30.32,0.820202
30.33,0.823108
30.34,0.826013
30.35,0.828917
30.36,0.83182
30.37,0.834722
30.38,0.837623
30.39,0.840523
30.4,0.843422
30.41,0.84632
30.42,0.849217
30.43,0.852112
30.44,0.855007
30.45,0.8579
30.46,0.860792
30.47,0.863683
30.48,0.866572
30.49,0.86946
30.5,0.872347
30.51,0.875233
30.52,0.878118
30.53,0.881001
30.54,0.883883
30.55,0.886763
30.56,0.889642
30.57,0.89252
30.58,0.895396
30.59,0.898271
30.6,0.901144
30.61,0.904016
30.62,0.906887
30.63,0.909756
30.64,0.912623
30.65,0.915489
30.66,0.918354
30.67,0.921216
30.68,0.924078
30.69,0.926937
30.7,0.929795
30.71,0.932652
30.72,0.935506
30.73,0.938359
30.74,0.941211
30.75,0.94406
30.76,0.946908
30.77,0.949754
30.78,0.952599
30.79,0.955441
30.8,0.958282
30.81,0.961121
30.82,0.963958
30.83,0.966794
30.84,0.969627
30.85,0.972459
30.86,0.975288
30.87,0.978116
30.88,0.980942
30.89,0.983766
30.9,0.986587
30.91,0.989407
30.92,0.992225
30.93,0.995041
30.94,0.997855
30.95,1.00067
30.96,1.00348
30.97,1.00628
30.98,1.00909
30.99,1.01189
31,1.01469
31.01,1.01749
31.02,1.02029
31.03,1.02308
31.04,1.02588
31.05,1.02867
31.06,1.03145
31.07,1.03424
31.08,1.03702
31.09,1.0398
31.1,1.04258
31.11,1.04536
31.12,1.04813
31.13,1.0509
31.14,1.05367
31.15,1.05644
31.16,1.0592
31.17,1.06197
31.18,1.06473
31.19,1.06748
31.2,1.07024
31.21,1.07299
31.22,1.07574
31.23,1.07849
31.24,1.08123
31.25,1.08397
31.26,1.08671
31.27,1.08945
31.28,1.09218
31.29,1.09491
31.3,1.09764
31.31,1.10037
31.32,1.10309
31.33,1.10581
31.34,1.10853
31.35,1.11124
31.36,1.11395
31.37,1.11666
31.38,1.11937
31.39,1.12207
31.4,1.12477
31.41,1.12747
31.42,1.13017
31.43,1.13286
31.44,1.13555
31.45,1.13824
31.46,1.14092
31.47,1.1436
31.48,1.14628
31.49,1.14895
31.5,1.15162
31.51,1.15429
31.52,1.15696
31.53,1.15962
31.54,1.16228
31.55,1.16493
31.56,1.16759
31.57,1.17024
31.58,1.17288
31.59,1.17553
31.6,1.17817
31.61,1.1808
31.62,1.18344
31.63,1.18607
31.64,1.1887
31.65,1.19132
31.66,1.19394
31.67,1.19656
31.68,1.19917
31.69,1.20178
31.7,1.20439
31.71,1.207
31.72,1.2096
31.73,1.21219
31.74,1.21479
31.75,1.21738
31.76,1.21997
31.77,1.22255
31.78,1.22513
31.79,1.22771
31.8,1.23028
31.81,1.23285
31.82,1.23542
31.83,1.23798
31.84,1.24054
31.85,1.24309
31.86,1.24564
31.87,1.24819
31.88,1.25074
31.89,1.25328
31.9,1.25581
31.91,1.25835
31.92,1.26088
31.93,1.2634
31.94,1.26593
31.95,1.26844
31.96,1.27096
31.97,1.27347
31.98,1.27598
31.99,1.27848
32,1.28098
32.01,1.28348
32.02,1.28597
32.03,1.28845
32.04,1.29094
32.05,1.29342
32.06,1.29589
32.07,1.29837
32.08,1.30083
32.09,1.3033
32.1,1.30576
32.11,1.30821
32.12,1.31067
32.13,1.31312
32.14,1.31556
32.15,1.318
32.16,1.32043
32.17,1.32287
32.18,1.32529
32.19,1.32772
32.2,1.33014
32.21,1.33255
32.22,1.33496
32.23,1.33737
32.24,1.33977
32.25,1.34217
32.26,1.34456
32.27,1.34695
32.28,1.34934
32.29,1.35172
32.3,1.3541
32.31,1.35647
32.32,1.35884
32.33,1.3612
32.34,1.36356
32.35,1.36592
32.36,1.36827
32.37,1.37061
32.38,1.37296
32.39,1.37529
32.4,1.37763
32.41,1.37995
32.42,1.38228
32.43,1.3846
32.44,1.38691
32.45,1.38922
32.46,1.39153
32.47,1.39383
32.48,1.39613
32.49,1.39842
32.5,1.40071
32.51,1.40299
32.52,1.40527
32.53,1.40754
32.54,1.40981
32.55,1.41207
32.56,1.41433
32.57,1.41659
32.58,1.41884
32.59,1.42108
32.6,1.42332
32.61,1.42556
32.62,1.42779
32.63,1.43002
32.64,1.43224
32.65,1.43446
32.66,1.43667
32.67,1.43888
32.68,1.44108
32.69,1.44327
32.7,1.44547
32.71,1.44765
32.72,1.44984
32.73,1.45201
32.74,1.45419
32.75,1.45635
32.76,1.45852
32.77,1.46067
32.78,1.46283
32.79,1.46497
32.8,1.46712
32.81,1.46925
32.82,1.47139
32.83,1.47351
32.84,1.47564
32.85,1.47775
32.86,1.47987
32.87,1.48197
32.88,1.48408
32.89,1.48617
32.9,1.48826
32.91,1.49035
32.92,1.49243
32.93,1.49451
32.94,1.49658
32.95,1.49864
32.96,1.5007
32.97,1.50276
32.98,1.50481
32.99,1.50685
33,1.50889
33.01,1.51092
33.02,1.51295
33.03,1.51498
33.04,1.51699
33.05,1.51901
33.06,1.52101
33.07,1.52301
33.08,1.52501
33.09,1.527
33.1,1.52899
33.11,1.53097
33.12,1.53294
33.13,1.53491
33.14,1.53687
33.15,1.53883
33.16,1.54078
33.17,1.54273
33.18,1.54467
33.19,1.54661
33.2,1.54854
33.21,1.55046
33.22,1.55238
33.23,1.5543
33.24,1.5562
33.25,1.55811
33.26,1.56
33.27,1.56189
33.28,1.56378
33.29,1.56566
33.3,1.56753
33.31,1.5694
33.32,1.57126
33.33,1.57312
33.34,1.57497
33.35,1.57682
33.36,1.57866
33.37,1.58049
33.38,1.58232
33.39,1.58414
33.4,1.58596
33.41,1.58777
33.42,1.58957
33.43,1.59137
33.44,1.59317
33.45,1.59495
33.46,1.59674
33.47,1.59851
33.48,1.60028
33.49,1.60205
33.5,1.6038
33.51,1.60556
33.52,1.6073
33.53,1.60904
33.54,1.61078
33.55,1.61251
33.56,1.61423
33.57,1.61594
33.58,1.61765
33.59,1.61936
33.6,1.62106
33.61,1.62275
33.62,1.62444
33.63,1.62612
33.64,1.62779
33.65,1.62946
33.66,1.63112
33.67,1.63278
33.68,1.63443
33.69,1.63607
33.7,1.63771
33.71,1.63934
33.72,1.64097
33.73,1.64258
33.74,1.6442
33.75,1.6458
33.76,1.64741
33.77,1.649
33.78,1.65059
33.79,1.65217
33.8,1.65375
33.81,1.65532
33.82,1.65688
33.83,1.65844
33.84,1.65999
33.85,1.66153
33.86,1.66307
33.87,1.6646
33.88,1.66613
33.89,1.66765
33.9,1.66916
33.91,1.67067
33.92,1.67217
33.93,1.67366
33.94,1.67515
33.95,1.67663
33.96,1.67811
33.97,1.67957
33.98,1.68104
33.99,1.68249
34,1.68394
34.01,1.68539
34.02,1.68682
34.03,1.68825
34.04,1.68968
34.05,1.69109
34.06,1.6925
34.07,1.69391
34.08,1.69531
34.09,1.6967
34.1,1.69808
34.11,1.69946
34.12,1.70083
34.13,1.7022
34.14,1.70356
34.15,1.70491
34.16,1.70625
34.17,1.70759
34.18,1.70893
34.19,1.71025
34.2,1.71157
34.21,1.71288
34.22,1.71419
34.23,1.71549
34.24,1.71678
34.25,1.71807
34.26,1.71935
34.27,1.72062
34.28,1.72189
34.29,1.72315
34.3,1.7244
34.31,1.72565
34.32,1.72689
34.33,1.72812
34.34,1.72935
34.35,1.73057
34.36,1.73178
34.37,1.73299
34.38,1.73419
34.39,1.73538
34.4,1.73656
34.41,1.73774
34.42,1.73892
34.43,1.74008
34.44,1.74124
34.45,1.74239
34.46,1.74354
34.47,1.74468
34.48,1.74581
34.49,1.74694
34.5,1.74805
34.51,1.74917
34.52,1.75027
34.53,1.75137
34.54,1.75246
34.55,1.75354
34.56,1.75462
34.57,1.75569
34.58,1.75676
34.59,1.75781
34.6,1.75886
34.61,1.75991
34.62,1.76094
34.63,1.76197
34.64,1.763
34.65,1.76401
34.66,1.76502
34.67,1.76602
34.68,1.76702
34.69,1.768
34.7,1.76899
34.71,1.76996
34.72,1.77093
34.73,1.77189
34.74,1.77284
34.75,1.77379
34.76,1.77473
34.77,1.77566
34.78,1.77659
34.79,1.7775
34.8,1.77842
34.81,1.77932
34.82,1.78022
34.83,1.78111
34.84,1.78199
34.85,1.78287
34.86,1.78374
34.87,1.7846
34.88,1.78546
34.89,1.7863
34.9,1.78715
34.91,1.78798
34.92,1.78881
34.93,1.78963
34.94,1.79044
34.95,1.79125
34.96,1.79205
34.97,1.79284
34.98,1.79363
34.99,1.7944
35,1.79517
35.01,1.79594
35.02,1.7967
35.03,1.79745
35.04,1.79819
35.05,1.79892
35.06,1.79965
35.07,1.80037
35.08,1.80109
35.09,1.8018
35.1,1.8025
35.11,1.80319
35.12,1.80387
35.13,1.80455
35.14,1.80522
35.15,1.80589
35.16,1.80655
35.17,1.8072
35.18,1.80784
35.19,1.80848
35.2,1.80911
35.21,1.80973
35.22,1.81034
35.23,1.81095
35.24,1.81155
35.25,1.81214
35.26,1.81273
35.27,1.81331
35.28,1.81388
35.29,1.81444
35.3,1.815
35.31,1.81555
35.32,1.81609
35.33,1.81663
35.34,1.81716
35.35,1.81768
35.36,1.81819
35.37,1.8187
35.38,1.8192
35.39,1.81969
35.4,1.82018
35.41,1.82066
35.42,1.82113
35.43,1.82159
35.44,1.82205
35.45,1.8225
35.46,1.82294
35.47,1.82338
35.48,1.8238
35.49,1.82422
35.5,1.82464
35.51,1.82504
35.52,1.82544
35.53,1.82583
35.54,1.82622
35.55,1.8266
35.56,1.82697
35.57,1.82733
35.58,1.82769
35.59,1.82803
35.6,1.82837
35.61,1.82871
35.62,1.82904
35.63,1.82936
35.64,1.82967
35.65,1.82997
35.66,1.83027
35.67,1.83056
35.68,1.83084
35.69,1.83112
35.7,1.83139
35.71,1.83165
35.72,1.83191
35.73,1.83215
35.74,1.83239
35.75,1.83263
35.76,1.83285
35.77,1.83307
35.78,1.83328
35.79,1.83349
35.8,1.83368
35.81,1.83387
35.82,1.83405
35.83,1.83423
35.84,1.8344
35.85,1.83456
35.86,1.83471
35.87,1.83486
35.88,1.83499
35.89,1.83513
35.9,1.83525
35.91,1.83537
35.92,1.83548
35.93,1.83558
35.94,1.83568
35.95,1.83576
35.96,1.83584
35.97,1.83592
35.98,1.83598
35.99,1.83604
36,1.8361
36.01,1.83614
36.02,1.83618
36.03,1.83621
36.04,1.83623
36.05,1.83625
36.06,1.83626
36.07,1.83626
36.08,1.83625
36.09,1.83624
36.1,1.83622
36.11,1.83619
36.12,1.83616
36.13,1.83612
36.14,1.83607
36.15,1.83601
36.16,1.83595
36.17,1.83588
36.18,1.8358
36.19,1.83571
36.2,1.83562
36.21,1.83552
36.22,1.83542
36.23,1.8353
36.24,1.83518
36.25,1.83505
36.26,1.83492
36.27,1.83478
36.28,1.83463
36.29,1.83447
36.3,1.83431
36.31,1.83413
36.32,1.83396
36.33,1.83377
36.34,1.83358
36.35,1.83338
36.36,1.83317
36.37,1.83296
36.38,1.83274
36.39,1.83251
36.4,1.83227
36.41,1.83203
36.42,1.83178
36.43,1.83152
36.44,1.83126
36.45,1.83099
36.46,1.83071
36.47,1.83042
36.48,1.83013
36.49,1.82983
36.5,1.82953
36.51,1.82921
36.52,1.82889
36.53,1.82856
36.54,1.82823
36.55,1.82789
36.56,1.82754
36.57,1.82718
36.58,1.82682
36.59,1.82645
36.6,1.82607
36.61,1.82568
36.62,1.82529
36.63,1.82489
36.64,1.82449
36.65,1.82408
36.66,1.82366
36.67,1.82323
36.68,1.8228
36.69,1.82235
36.7,1.82191
36.71,1.82145
36.72,1.82099
36.73,1.82052
36.74,1.82004
36.75,1.81956
36.76,1.81907
36.77,1.81857
36.78,1.81807
36.79,1.81756
36.8,1.81704
36.81,1.81652
36.82,1.81598
36.83,1.81545
36.84,1.8149
36.85,1.81435
36.86,1.81379
36.87,1.81322
36.88,1.81265
36.89,1.81207
36.9,1.81148
36.91,1.81089
36.92,1.81028
36.93,1.80968
36.94,1.80906
36.95,1.80844
36.96,1.80781
36.97,1.80718
36.98,1.80653
36.99,1.80588
37,1.80523
37.01,1.80456
37.02,1.80389
37.03,1.80322
37.04,1.80253
37.05,1.80184
37.06,1.80115
37.07,1.80044
37.08,1.79973
37.09,1.79901
37.1,1.79829
37.11,1.79756
37.12,1.79682
37.13,1.79607
37.14,1.79532
37.15,1.79456
37.16,1.7938
37.17,1.79303
37.18,1.79225
37.19,1.79146
37.2,1.79067
37.21,1.78987
37.22,1.78907
37.23,1.78825
37.24,1.78744
37.25,1.78661
37.26,1.78578
37.27,1.78494
37.28,1.78409
37.29,1.78324
37.3,1.78238
37.31,1.78152
37.32,1.78064
37.33,1.77976
37.34,1.77888
37.35,1.77799
37.36,1.77709
37.37,1.77618
37.38,1.77527
37.39,1.77435
37.4,1.77343
37.41,1.77249
37.42,1.77156
37.43,1.77061
37.44,1.76966
37.45,1.7687
37.46,1.76774
37.47,1.76677
37.48,1.76579
37.49,1.76481
37.5,1.76381
37.51,1.76282
37.52,1.76181
37.53,1.7608
37.54,1.75979
37.55,1.75876
37.56,1.75774
37.57,1.7567
37.58,1.75566
37.59,1.75461
37.6,1.75355
37.61,1.75249
37.62,1.75142
37.63,1.75035
37.64,1.74927
37.65,1.74818
37.66,1.74709
37.67,1.74599
37.68,1.74488
37.69,1.74377
37.7,1.74265
37.71,1.74153
37.72,1.7404
37.73,1.73926
37.74,1.73812
37.75,1.73697
37.76,1.73581
37.77,1.73465
37.78,1.73348
37.79,1.7323
37.8,1.73112
37.81,1.72993
37.82,1.72874
37.83,1.72754
37.84,1.72633
37.85,1.72512
37.86,1.7239
37.87,1.72268
37.88,1.72145
37.89,1.72021
37.9,1.71897
37.91,1.71772
37.92,1.71646
37.93,1.7152
37.94,1.71394
37.95,1.71266
37.96,1.71138
37.97,1.7101
37.98,1.70881
37.99,1.70751
38,1.7062
38.01,1.70489
38.02,1.70358
38.03,1.70226
38.04,1.70093
38.05,1.6996
38.06,1.69826
38.07,1.69691
38.08,1.69556
38.09,1.6942
38.1,1.69284
38.11,1.69147
38.12,1.69009
38.13,1.68871
38.14,1.68733
38.15,1.68593
38.16,1.68454
38.17,1.68313
38.18,1.68172
38.19,1.68031
38.2,1.67888
38.21,1.67746
38.22,1.67602
38.23,1.67458
38.24,1.67314
38.25,1.67169
38.26,1.67023
38.27,1.66877
38.28,1.6673
38.29,1.66583
38.3,1.66435
38.31,1.66286
38.32,1.66137
38.33,1.65988
38.34,1.65838
38.35,1.65687
38.36,1.65536
38.37,1.65384
38.38,1.65231
38.39,1.65078
38.4,1.64925
38.41,1.64771
38.42,1.64616
38.43,1.64461
38.44,1.64305
38.45,1.64149
38.46,1.63992
38.47,1.63835
38.48,1.63677
38.49,1.63518
38.5,1.63359
38.51,1.632
38.52,1.63039
38.53,1.62879
38.54,1.62718
38.55,1.62556
38.56,1.62394
38.57,1.62231
38.58,1.62067
38.59,1.61904
38.6,1.61739
38.61,1.61574
38.62,1.61409
38.63,1.61243
38.64,1.61076
38.65,1.60909
38.66,1.60742
38.67,1.60574
38.68,1.60405
38.69,1.60236
38.7,1.60066
38.71,1.59896
38.72,1.59725
38.73,1.59554
38.74,1.59382
38.75,1.5921
38.76,1.59037
38.77,1.58864
38.78,1.5869
38.79,1.58516
38.8,1.58341
38.81,1.58166
38.82,1.5799
38.83,1.57814
38.84,1.57637
38.85,1.5746
38.86,1.57282
38.87,1.57104
38.88,1.56925
38.89,1.56746
38.9,1.56566
38.91,1.56386
38.92,1.56205
38.93,1.56024
38.94,1.55842
38.95,1.5566
38.96,1.55478
38.97,1.55295
38.98,1.55111
38.99,1.54927
39,1.54742
39.01,1.54557
39.02,1.54372
39.03,1.54186
39.04,1.53999
39.05,1.53812
39.06,1.53625
39.07,1.53437
39.08,1.53249
39.09,1.5306
39.1,1.5287
39.11,1.52681
39.12,1.52491
39.13,1.523
39.14,1.52109
39.15,1.51917
39.16,1.51725
39.17,1.51533
39.18,1.5134
39.19,1.51146
39.2,1.50953
39.21,1.50758
39.22,1.50564
39.23,1.50368
39.24,1.50173
39.25,1.49977
39.26,1.4978
39.27,1.49583
39.28,1.49386
39.29,1.49188
39.3,1.4899
39.31,1.48791
39.32,1.48592
39.33,1.48393
39.34,1.48193
39.35,1.47992
39.36,1.47791
39.37,1.4759
39.38,1.47389
39.39,1.47187
39.4,1.46984
39.41,1.46781
39.42,1.46578
39.43,1.46374
39.44,1.4617
39.45,1.45965
39.46,1.4576
39.47,1.45555
39.48,1.45349
39.49,1.45143
39.5,1.44936
39.51,1.44729
39.52,1.44522
39.53,1.44314
39.54,1.44106
39.55,1.43897
39.56,1.43688
39.57,1.43479
39.58,1.43269
39.59,1.43059
39.6,1.42848
39.61,1.42638
39.62,1.42426
39.63,1.42215
39.64,1.42002
39.65,1.4179
39.66,1.41577
39.67,1.41364
39.68,1.4115
39.69,1.40936
39.7,1.40722
39.71,1.40507
39.72,1.40292
39.73,1.40077
39.74,1.39861
39.75,1.39645
39.76,1.39428
39.77,1.39211
39.78,1.38994
39.79,1.38776
39.8,1.38558
39.81,1.3834
39.82,1.38121
39.83,1.37902
39.84,1.37683
39.85,1.37463
39.86,1.37243
39.87,1.37023
39.88,1.36802
39.89,1.36581
39.9,1.36359
39.91,1.36137
39.92,1.35915
39.93,1.35693
39.94,1.3547
39.95,1.35247
39.96,1.35023
39.97,1.348
39.98,1.34575
39.99,1.34351
40,1.34126
40.01,1.33901
40.02,1.33676
40.03,1.3345
40.04,1.33224
40.05,1.32998
40.06,1.32771
40.07,1.32544
40.08,1.32316
40.09,1.32089
40.1,1.31861
40.11,1.31633
40.12,1.31404
40.13,1.31175
40.14,1.30946
40.15,1.30717
40.16,1.30487
40.17,1.30257
40.18,1.30027
40.19,1.29796
40.2,1.29565
40.21,1.29334
40.22,1.29102
40.23,1.28871
40.24,1.28638
40.25,1.28406
40.26,1.28174
40.27,1.27941
40.28,1.27707
40.29,1.27474
40.3,1.2724
40.31,1.27006
40.32,1.26772
40.33,1.26537
40.34,1.26303
40.35,1.26067
40.36,1.25832
40.37,1.25596
40.38,1.25361
40.39,1.25124
40.4,1.24888
40.41,1.24651
40.42,1.24414
40.43,1.24177
40.44,1.2394
40.45,1.23702
40.46,1.23464
40.47,1.23226
40.48,1.22988
40.49,1.22749
40.5,1.2251
40.51,1.22271
40.52,1.22032
40.53,1.21792
40.54,1.21552
40.55,1.21312
40.56,1.21072
40.57,1.20832
40.58,1.20591
40.59,1.2035
40.6,1.20109
40.61,1.19867
40.62,1.19626
40.63,1.19384
40.64,1.19142
40.65,1.18899
40.66,1.18657
40.67,1.18414
40.68,1.18171
40.69,1.17928
40.7,1.17685
40.71,1.17441
40.72,1.17197
40.73,1.16953
40.74,1.16709
40.75,1.16465
40.76,1.1622
40.77,1.15976
40.78,1.15731
40.79,1.15486
40.8,1.1524
40.81,1.14995
40.82,1.14749
40.83,1.14503
40.84,1.14257
40.85,1.14011
40.86,1.13764
40.87,1.13518
40.88,1.13271
40.89,1.13024
40.9,1.12777
40.91,1.1253
40.92,1.12282
40.93,1.12035
40.94,1.11787
40.95,1.11539
40.96,1.11291
40.97,1.11042
40.98,1.10794
40.99,1.10545
41,1.10297
41.01,1.10048
41.02,1.09799
41.03,1.09549
41.04,1.093
41.05,1.09051
41.06,1.08801
41.07,1.08551
41.08,1.08301
41.09,1.08051
41.1,1.07801
41.11,1.07551
41.12,1.073
41.13,1.07049
41.14,1.06799
41.15,1.06548
41.16,1.06297
41.17,1.06046
41.18,1.05794
41.19,1.05543
41.2,1.05291
41.21,1.0504
41.22,1.04788
41.23,1.04536
41.24,1.04284
41.25,1.04032
41.26,1.0378
41.27,1.03528
41.28,1.03275
41.29,1.03023
41.3,1.0277
41.31,1.02517
41.32,1.02264
41.33,1.02011
41.34,1.01758
41.35,1.01505
41.36,1.01252
41.37,1.00999
41.38,1.00745
41.39,1.00492
41.4,1.00238
41.41,0.999846
41.42,0.997309
41.43,0.99477
41.44,0.992231
41.45,0.989691
41.46,0.98715
41.47,0.984609
41.48,0.982067
41.49,0.979524
41.5,0.97698
41.51,0.974436
41.52,0.971891
41.53,0.969345
41.54,0.966799
41.55,0.964252
41.56,0.961704
41.57,0.959156
41.58,0.956608
41.59,0.954059
41.6,0.951509
41.61,0.948959
41.62,0.946408
41.63,0.943856
41.64,0.941305
41.65,0.938753
41.66,0.9362
41.67,0.933647
41.68,0.931094
41.69,0.92854
41.7,0.925986
41.71,0.923431
41.72,0.920876
41.73,0.918321
41.74,0.915766
41.75,0.91321
41.76,0.910654
41.77,0.908098
41.78,0.905541
41.79,0.902984
41.8,0.900427
41.81,0.89787
41.82,0.895313
41.83,0.892756
41.84,0.890198
41.85,0.88764
41.86,0.885083
41.87,0.882525
41.88,0.879967
41.89,0.877409
41.9,0.874851
41.91,0.872293
41.92,0.869735
41.93,0.867177
41.94,0.864619
41.95,0.862061
41.96,0.859503
41.97,0.856945
41.98,0.854388
41.99,0.85183
42,0.849273
42.01,0.846715
42.02,0.844158
42.03,0.841601
42.04,0.839045
42.05,0.836488
42.06,0.833932
42.07,0.831376
42.08,0.82882
42.09,0.826265
42.1,0.823709
42.11,0.821154
42.12,0.8186
42.13,0.816046
42.14,0.813492
42.15,0.810938
42.16,0.808385
42.17,0.805832
42.18,0.80328
42.19,0.800728
42.2,0.798177
42.21,0.795626
42.22,0.793076
42.23,0.790526
42.24,0.787976
42.25,0.785427
42.26,0.782879
42.27,0.780331
42.28,0.777784
42.29,0.775238
42.3,0.772692
42.31,0.770146
42.32,0.767602
42.33,0.765058
42.34,0.762514
42.35,0.759972
42.36,0.75743
42.37,0.754889
42.38,0.752348
42.39,0.749808
42.4,0.74727
42.41,0.744731
42.42,0.742194
42.43,0.739658
42.44,0.737122
42.45,0.734587
42.46,0.732053
42.47,0.72952
42.48,0.726988
42.49,0.724457
42.5,0.721926
42.51,0.719397
42.52,0.716869
42.53,0.714341
42.54,0.711815
42.55,0.709289
42.56,0.706765
42.57,0.704241
42.58,0.701719
42.59,0.699198
42.6,0.696678
42.61,0.694159
42.62,0.691641
42.63,0.689124
42.64,0.686608
42.65,0.684094
42.66,0.68158
42.67,0.679068
42.68,0.676557
42.69,0.674047
42.7,0.671539
42.71,0.669032
42.72,0.666526
42.73,0.664021
42.74,0.661517
42.75,0.659015
42.76,0.656515
42.77,0.654015
42.78,0.651517
42.79,0.64902
42.8,0.646525
42.81,0.644031
42.82,0.641539
42.83,0.639047
42.84,0.636558
42.85,0.63407
42.86,0.631583
42.87,0.629098
42.88,0.626614
42.89,0.624132
42.9,0.621651
42.91,0.619172
42.92,0.616694
42.93,0.614218
42.94,0.611744
42.95,0.609271
42.96,0.6068
42.97,0.60433
42.98,0.601862
42.99,0.599396
43,0.596931
43.01,0.594469
43.02,0.592007
43.03,0.589548
43.04,0.58709
43.05,0.584634
43.06,0.58218
43.07,0.579727
43.08,0.577277
43.09,0.574828
43.1,0.572381
43.11,0.569936
43.12,0.567492
43.13,0.565051
43.14,0.562611
43.15,0.560173
43.16,0.557737
43.17,0.555303
43.18,0.552871
43.19,0.550441
43.2,0.548013
43.21,0.545587
43.22,0.543163
43.23,0.54074
43.24,0.53832
43.25,0.535902
43.26,0.533486
43.27,0.531072
43.28,0.52866
43.29,0.52625
43.3,0.523842
43.31,0.521436
43.32,0.519033
43.33,0.516631
43.34,0.514232
43.35,0.511835
43.36,0.509439
43.37,0.507047
43.38,0.504656
43.39,0.502267
43.4,0.499881
43.41,0.497497
43.42,0.495115
43.43,0.492736
43.44,0.490359
43.45,0.487984
43.46,0.485611
43.47,0.483241
43.48,0.480873
43.49,0.478507
43.5,0.476144
43.51,0.473783
43.52,0.471424
43.53,0.469068
43.54,0.466714
43.55,0.464363
43.56,0.462014
43.57,0.459667
43.58,0.457323
43.59,0.454982
