dt,WRa
44.75,-0.197965
44.76,-0.197599
44.77,-0.197233
44.78,-0.196865
44.79,-0.196497
44.8,-0.196128
44.81,-0.195758
44.82,-0.195388
44.83,-0.195017
44.84,-0.194645
44.85,-0.194272
44.86,-0.193899
44.87,-0.193525
44.88,-0.19315
44.89,-0.192774
44.9,-0.192398
44.91,-0.192021
44.92,-0.191643
44.93,-0.191264
44.94,-0.190885
44.95,-0.190505
44.96,-0.190125
44.97,-0.189744
44.98,-0.189362
44.99,-0.188979
45,-0.188596
45.01,-0.188212
45.02,-0.187828
45.03,-0.187442
45.04,-0.187056
45.05,-0.18667
45.06,-0.186283
45.07,-0.185895
45.08,-0.185506
45.09,-0.185117
45.1,-0.184728
45.11,-0.184337
45.12,-0.183946
45.13,-0.183555
45.14,-0.183163
45.15,-0.18277
45.16,-0.182376
45.17,-0.181982
45.18,-0.181588
45.19,-0.181193
45.2,-0.180797
45.21,-0.180401
45.22,-0.180004
45.23,-0.179606
45.24,-0.179208
45.25,-0.17881
45.26,-0.178411
45.27,-0.178011
45.28,-0.177611
45.29,-0.17721
45.3,-0.176809
45.31,-0.176407
45.32,-0.176004
45.33,-0.175602
45.34,-0.175198
45.35,-0.174794
45.36,-0.17439
45.37,-0.173985
45.38,-0.17358
45.39,-0.173174
45.4,-0.172767
45.41,-0.17236
45.42,-0.171953
45.43,-0.171545
45.44,-0.171137
45.45,-0.170728
45.46,-0.170319
45.47,-0.169909
45.48,-0.169499
45.49,-0.169089
45.5,-0.168678
45.51,-0.168266
45.52,-0.167854
45.53,-0.167442
45.54,-0.167029
45.55,-0.166616
45.56,-0.166202
45.57,-0.165788
45.58,-0.165374
45.59,-0.164959
45.6,-0.164544
45.61,-0.164128
45.62,-0.163712
45.63,-0.163296
45.64,-0.162879
45.65,-0.162462
45.66,-0.162045
45.67,-0.161627
45.68,-0.161209
45.69,-0.16079
45.7,-0.160371
45.71,-0.159952
45.72,-0.159532
45.73,-0.159113
45.74,-0.158692
45.75,-0.158272
45.76,-0.157851
45.77,-0.15743
45.78,-0.157008
45.79,-0.156586
45.8,-0.156164
45.81,-0.155742
45.82,-0.155319
45.83,-0.154896
45.84,-0.154473
45.85,-0.154049
45.86,-0.153625
45.87,-0.153201
45.88,-0.152777
45.89,-0.152352
45.9,-0.151928
45.91,-0.151502
45.92,-0.151077
45.93,-0.150651
45.94,-0.150226
45.95,-0.1498
45.96,-0.149373
45.97,-0.148947
45.98,-0.14852
45.99,-0.148093
46,-0.147666
46.01,-0.147238
46.02,-0.146811
46.03,-0.146383
46.04,-0.145955
46.05,-0.145527
46.06,-0.145099
46.07,-0.14467
46.08,-0.144242
46.09,-0.143813
46.1,-0.143384
46.11,-0.142955
46.12,-0.142526
46.13,-0.142096
46.14,-0.141667
46.15,-0.141237
46.16,-0.140807
46.17,-0.140377
46.18,-0.139947
46.19,-0.139517
46.2,-0.139086
46.21,-0.138656
46.22,-0.138226
46.23,-0.137795
46.24,-0.137364
46.25,-0.136933
46.26,-0.136503
46.27,-0.136072
46.28,-0.135641
46.29,-0.135209
46.3,-0.134778
46.31,-0.134347
46.32,-0.133916
46.33,-0.133484
46.34,-0.133053
46.35,-0.132622
46.36,-0.13219
46.37,-0.131759
46.38,-0.131327
46.39,-0.130896
46.4,-0.130464
46.41,-0.130032
46.42,-0.129601
46.43,-0.129169
46.44,-0.128738
46.45,-0.128306
46.46,-0.127874
46.47,-0.127443
46.48,-0.127011
46.49,-0.12658
46.5,-0.126148
46.51,-0.125717
46.52,-0.125285
46.53,-0.124854
46.54,-0.124423
46.55,-0.123991
46.56,-0.12356
46.57,-0.123129
46.58,-0.122698
46.59,-0.122267
46.6,-0.121836
46.61,-0.121405
46.62,-0.120974
46.63,-0.120544
46.64,-0.120113
46.65,-0.119682
46.66,-0.119252
46.67,-0.118822
46.68,-0.118392
46.69,-0.117961
46.7,-0.117531
46.71,-0.117102
46.72,-0.116672
46.73,-0.116242
46.74,-0.115813
46.75,-0.115384
46.76,-0.114955
46.77,-0.114526
46.78,-0.114097
46.79,-0.113668
46.8,-0.11324
46.81,-0.112811
46.82,-0.112383
46.83,-0.111955
46.84,-0.111527
46.85,-0.1111
46.86,-0.110672
46.87,-0.110245
46.88,-0.109818
46.89,-0.109391
46.9,-0.108965
46.91,-0.108539
46.92,-0.108112
46.93,-0.107687
46.94,-0.107261
46.95,-0.106835
46.96,-0.10641
46.97,-0.105985
46.98,-0.105561
46.99,-0.105136
47,-0.104712
47.01,-0.104288
47.02,-0.103864
47.03,-0.103441
47.04,-0.103018
47.05,-0.102595
47.06,-0.102173
47.07,-0.10175
47.08,-0.101328
47.09,-0.100907
47.1,-0.100485
47.11,-0.100064
47.12,-0.0996435
47.13,-0.099223
47.14,-0.0988029
47.15,-0.0983831
47.16,-0.0979637
47.17,-0.0975446
47.18,-0.0971258
47.19,-0.0967074
47.2,-0.0962893
47.21,-0.0958715
47.22,-0.0954542
47.23,-0.0950371
47.24,-0.0946205
47.25,-0.0942042
47.26,-0.0937883
47.27,-0.0933727
47.28,-0.0929576
47.29,-0.0925428
47.3,-0.0921284
47.31,-0.0917144
47.32,-0.0913009
47.33,-0.0908877
47.34,-0.0904749
47.35,-0.0900625
47.36,-0.0896506
47.37,-0.0892391
47.38,-0.088828
47.39,-0.0884173
47.4,-0.0880071
47.41,-0.0875973
47.42,-0.0871879
47.43,-0.086779
47.44,-0.0863706
47.45,-0.0859626
47.46,-0.085555
47.47,-0.085148
47.48,-0.0847414
47.49,-0.0843352
47.5,-0.0839296
47.51,-0.0835244
47.52,-0.0831197
47.53,-0.0827155
47.54,-0.0823118
47.55,-0.0819086
47.56,-0.0815059
47.57,-0.0811037
47.58,-0.080702
47.59,-0.0803008
47.6,-0.0799001
47.61,-0.0795
47.62,-0.0791004
47.63,-0.0787013
47.64,-0.0783027
47.65,-0.0779047
47.66,-0.0775073
47.67,-0.0771104
47.68,-0.076714
47.69,-0.0763182
47.7,-0.0759229
47.71,-0.0755282
47.72,-0.0751341
47.73,-0.0747406
47.74,-0.0743476
47.75,-0.0739552
47.76,-0.0735634
47.77,-0.0731722
47.78,-0.0727816
47.79,-0.0723915
47.8,-0.0720021
47.81,-0.0716133
47.82,-0.0712251
47.83,-0.0708374
47.84,-0.0704505
47.85,-0.0700641
47.86,-0.0696783
47.87,-0.0692932
47.88,-0.0689087
47.89,-0.0685249
47.9,-0.0681417
47.91,-0.0677591
47.92,-0.0673772
47.93,-0.0669959
47.94,-0.0666153
47.95,-0.0662353
47.96,-0.0658561
47.97,-0.0654774
47.98,-0.0650995
47.99,-0.0647222
48,-0.0643456
48.01,-0.0639697
48.02,-0.0635944
48.03,-0.0632199
48.04,-0.0628461
48.05,-0.0624729
48.06,-0.0621005
48.07,-0.0617287
48.08,-0.0613577
48.09,-0.0609874
48.1,-0.0606178
48.11,-0.0602489
48.12,-0.0598807
48.13,-0.0595133
48.14,-0.0591466
48.15,-0.0587806
48.16,-0.0584154
48.17,-0.0580509
48.18,-0.0576872
48.19,-0.0573242
48.2,-0.0569619
48.21,-0.0566005
48.22,-0.0562398
48.23,-0.0558798
48.24,-0.0555206
48.25,-0.0551622
48.26,-0.0548046
48.27,-0.0544477
48.28,-0.0540917
48.29,-0.0537364
48.3,-0.0533819
48.31,-0.0530282
48.32,-0.0526753
48.33,-0.0523232
48.34,-0.0519719
48.35,-0.0516214
48.36,-0.0512717
48.37,-0.0509228
48.38,-0.0505748
48.39,-0.0502275
48.4,-0.0498811
48.41,-0.0495355
48.42,-0.0491908
48.43,-0.0488469
48.44,-0.0485038
48.45,-0.0481616
48.46,-0.0478202
48.47,-0.0474797
48.48,-0.04714
48.49,-0.0468012
48.5,-0.0464632
48.51,-0.0461261
48.52,-0.0457899
48.53,-0.0454545
48.54,-0.04512
48.55,-0.0447864
48.56,-0.0444537
48.57,-0.0441218
48.58,-0.0437909
48.59,-0.0434608
48.6,-0.0431316
48.61,-0.0428033
48.62,-0.0424759
48.63,-0.0421494
48.64,-0.0418238
48.65,-0.0414992
48.66,-0.0411754
48.67,-0.0408526
48.68,-0.0405306
48.69,-0.0402096
48.7,-0.0398895
48.71,-0.0395704
48.72,-0.0392522
48.73,-0.0389349
48.74,-0.0386185
48.75,-0.0383031
48.76,-0.0379886
48.77,-0.0376751
48.78,-0.0373625
48.79,-0.0370509
48.8,-0.0367403
48.81,-0.0364306
48.82,-0.0361218
48.83,-0.035814
48.84,-0.0355072
48.85,-0.0352014
48.86,-0.0348965
48.87,-0.0345926
48.88,-0.0342897
48.89,-0.0339878
48.9,-0.0336868
48.91,-0.0333869
48.92,-0.0330879
48.93,-0.03279
48.94,-0.032493
48.95,-0.032197
48.96,-0.0319021
48.97,-0.0316081
48.98,-0.0313151
48.99,-0.0310232
49,-0.0307323
49.01,-0.0304424
49.02,-0.0301535
49.03,-0.0298656
49.04,-0.0295788
49.05,-0.029293
49.06,-0.0290082
49.07,-0.0287244
49.08,-0.0284417
49.09,-0.0281601
49.1,-0.0278794
49.11,-0.0275999
49.12,-0.0273213
49.13,-0.0270438
49.14,-0.0267674
49.15,-0.026492
49.16,-0.0262177
49.17,-0.0259445
49.18,-0.0256723
49.19,-0.0254011
49.2,-0.0251311
49.21,-0.0248621
49.22,-0.0245942
49.23,-0.0243273
49.24,-0.0240616
49.25,-0.0237969
49.26,-0.0235333
49.27,-0.0232708
49.28,-0.0230094
49.29,-0.022749
49.3,-0.0224898
49.31,-0.0222317
49.32,-0.0219746
49.33,-0.0217187
49.34,-0.0214638
49.35,-0.0212101
49.36,-0.0209575
49.37,-0.020706
49.38,-0.0204556
49.39,-0.0202063
49.4,-0.0199581
49.41,-0.0197111
49.42,-0.0194652
49.43,-0.0192204
49.44,-0.0189767
49.45,-0.0187341
49.46,-0.0184927
49.47,-0.0182525
49.48,-0.0180133
49.49,-0.0177753
49.5,-0.0175384
49.51,-0.0173027
49.52,-0.0170681
49.53,-0.0168347
49.54,-0.0166024
49.55,-0.0163713
49.56,-0.0161413
49.57,-0.0159125
49.58,-0.0156848
49.59,-0.0154583
49.6,-0.015233
49.61,-0.0150088
49.62,-0.0147858
49.63,-0.014564
49.64,-0.0143433
49.65,-0.0141238
49.66,-0.0139054
49.67,-0.0136883
49.68,-0.0134723
49.69,-0.0132575
49.7,-0.0130439
49.71,-0.0128315
49.72,-0.0126202
49.73,-0.0124102
49.74,-0.0122013
49.75,-0.0119936
49.76,-0.0117871
49.77,-0.0115819
49.78,-0.0113778
49.79,-0.0111749
49.8,-0.0109732
49.81,-0.0107727
49.82,-0.0105734
49.83,-0.0103753
49.84,-0.0101784
49.85,-0.00998278
49.86,-0.00978832
49.87,-0.00959508
49.88,-0.00940306
49.89,-0.00921225
49.9,-0.00902266
49.91,-0.00883428
49.92,-0.00864713
49.93,-0.0084612
49.94,-0.0082765
49.95,-0.00809302
49.96,-0.00791077
49.97,-0.00772975
49.98,-0.00754996
49.99,-0.0073714
50,-0.00719407
50.01,-0.00701798
50.02,-0.00684313
50.03,-0.00666952
50.04,-0.00649714
50.05,-0.00632601
50.06,-0.00615612
50.07,-0.00598747
50.08,-0.00582007
50.09,-0.00565392
50.1,-0.00548901
50.11,-0.00532536
50.12,-0.00516295
50.13,-0.0050018
50.14,-0.0048419
50.15,-0.00468326
50.16,-0.00452587
50.17,-0.00436974
50.18,-0.00421488
50.19,-0.00406127
50.2,-0.00390892
50.21,-0.00375784
50.22,-0.00360802
50.23,-0.00345946
50.24,-0.00331217
50.25,-0.00316615
50.26,-0.0030214
50.27,-0.00287792
50.28,-0.00273571
50.29,-0.00259477
50.3,-0.00245511
50.31,-0.00231672
50.32,-0.0021796
50.33,-0.00204377
50.34,-0.00190921
50.35,-0.00177593
50.36,-0.00164393
50.37,-0.00151321
50.38,-0.00138377
50.39,-0.00125561
50.4,-0.00112874
50.41,-0.00100316
50.42,-0.000878855
50.43,-0.000755841
50.44,-0.000634115
50.45,-0.000513677
50.46,-0.000394529
50.47,-0.000276671
50.48,-0.000160104
50.49,-4.48297e-05
50.5,6.91522e-05
50.51,0.00018184
50.52,0.000293234
50.53,0.000403333
50.54,0.000512135
50.55,0.000619641
50.56,0.000725849
50.57,0.000830759
50.58,0.00093437
50.59,0.00103668
50.6,0.00113769
50.61,0.0012374
50.62,0.00133581
50.63,0.00143291
50.64,0.00152872
50.65,0.00162322
50.66,0.00171641
50.67,0.0018083
50.68,0.00189889
50.69,0.00198817
50.7,0.00207614
50.71,0.0021628
50.72,0.00224816
50.73,0.00233221
50.74,0.00241495
50.75,0.00249638
50.76,0.00257651
50.77,0.00265532
50.78,0.00273282
50.79,0.00280901
50.8,0.0028839
50.81,0.00295746
50.82,0.00302972
50.83,0.00310067
50.84,0.0031703
50.85,0.00323862
50.86,0.00330563
50.87,0.00337132
50.88,0.0034357
50.89,0.00349876
50.9,0.00356052
50.91,0.00362095
50.92,0.00368007
50.93,0.00373788
50.94,0.00379437
50.95,0.00384955
50.96,0.00390341
50.97,0.00395595
50.98,0.00400718
50.99,0.0040571
51,0.00410569
51.01,0.00415297
51.02,0.00419894
51.03,0.00424359
51.04,0.00428692
51.05,0.00432894
51.06,0.00436964
51.07,0.00440902
51.08,0.00444709
51.09,0.00448384
51.1,0.00451927
51.11,0.00455339
51.12,0.00458619
51.13,0.00461767
51.14,0.00464784
51.15,0.0046767
51.16,0.00470424
51.17,0.00473046
51.18,0.00475536
51.19,0.00477896
51.2,0.00480123
51.21,0.00482219
51.22,0.00484184
51.23,0.00486017
51.24,0.00487719
51.25,0.00489289
51.26,0.00490728
51.27,0.00492036
51.28,0.00493212
51.29,0.00494257
51.3,0.00495171
51.31,0.00495954
51.32,0.00496605
51.33,0.00497125
51.34,0.00497515
51.35,0.00497773
51.36,0.004979
51.37,0.00497896
51.38,0.00497761
51.39,0.00497495
51.4,0.00497099
51.41,0.00496571
51.42,0.00495913
51.43,0.00495124
51.44,0.00494205
51.45,0.00493155
51.46,0.00491974
51.47,0.00490663
51.48,0.00489222
51.49,0.0048765
51.5,0.00485948
51.51,0.00484116
51.52,0.00482153
51.53,0.00480061
51.54,0.00477838
51.55,0.00475485
51.56,0.00473003
51.57,0.00470391
51.58,0.00467649
51.59,0.00464777
51.6,0.00461776
51.61,0.00458645
51.62,0.00455385
51.63,0.00451995
51.64,0.00448476
51.65,0.00444828
51.66,0.00441051
51.67,0.00437145
51.68,0.0043311
51.69,0.00428946
51.7,0.00424653
51.71,0.00420232
51.72,0.00415682
51.73,0.00411003
51.74,0.00406197
51.75,0.00401261
51.76,0.00396198
51.77,0.00391007
51.78,0.00385688
51.79,0.0038024
51.8,0.00374665
51.81,0.00368963
51.82,0.00363133
51.83,0.00357175
51.84,0.0035109
51.85,0.00344878
51.86,0.00338538
51.87,0.00332072
51.88,0.00325479
51.89,0.00318759
51.9,0.00311912
51.91,0.00304939
51.92,0.0029784
51.93,0.00290614
51.94,0.00283262
51.95,0.00275784
51.96,0.0026818
51.97,0.0026045
51.98,0.00252595
51.99,0.00244614
52,0.00236508
52.01,0.00228276
52.02,0.00219919
52.03,0.00211438
52.04,0.00202831
52.05,0.001941
52.06,0.00185245
52.07,0.00176264
52.08,0.0016716
52.09,0.00157932
52.1,0.00148579
52.11,0.00139103
52.12,0.00129503
52.13,0.00119779
52.14,0.00109932
52.15,0.000999621
52.16,0.000898688
52.17,0.000796527
52.18,0.000693138
52.19,0.000588523
52.2,0.000482683
52.21,0.000375621
52.22,0.000267338
52.23,0.000157835
52.24,4.7114e-05
52.25,-6.4823e-05
52.26,-0.000177975
52.27,-0.000292339
52.28,-0.000407914
52.29,-0.000524699
52.3,-0.000642692
52.31,-0.00076189
52.32,-0.000882292
52.33,-0.0010039
52.34,-0.0011267
52.35,-0.00125071
52.36,-0.00137591
52.37,-0.0015023
52.38,-0.00162989
52.39,-0.00175867
52.4,-0.00188864
52.41,-0.0020198
52.42,-0.00215215
52.43,-0.00228567
52.44,-0.00242038
52.45,-0.00255627
52.46,-0.00269334
52.47,-0.00283159
52.48,-0.002971
52.49,-0.00311159
52.5,-0.00325335
52.51,-0.00339628
52.52,-0.00354038
52.53,-0.00368563
52.54,-0.00383205
52.55,-0.00397963
52.56,-0.00412837
52.57,-0.00427827
52.58,-0.00442931
52.59,-0.00458151
52.6,-0.00473486
52.61,-0.00488935
52.62,-0.005045
52.63,-0.00520178
52.64,-0.0053597
52.65,-0.00551877
52.66,-0.00567896
52.67,-0.0058403
52.68,-0.00600276
52.69,-0.00616636
52.7,-0.00633108
52.71,-0.00649693
52.72,-0.0066639
52.73,-0.00683199
52.74,-0.00700119
52.75,-0.00717152
52.76,-0.00734296
52.77,-0.0075155
52.78,-0.00768916
52.79,-0.00786393
52.8,-0.0080398
52.81,-0.00821677
52.82,-0.00839483
52.83,-0.008574
52.84,-0.00875426
52.85,-0.00893561
52.86,-0.00911806
52.87,-0.00930159
52.88,-0.0094862
52.89,-0.00967189
52.9,-0.00985867
52.91,-0.0100465
52.92,-0.0102354
52.93,-0.0104254
52.94,-0.0106165
52.95,-0.0108087
52.96,-0.0110019
52.97,-0.0111961
52.98,-0.0113914
52.99,-0.0115878
53,-0.0117852
53.01,-0.0119837
53.02,-0.0121833
53.03,-0.0123838
53.04,-0.0125854
53.05,-0.0127881
53.06,-0.0129918
53.07,-0.0131965
53.08,-0.0134023
53.09,-0.0136091
53.1,-0.0138169
53.11,-0.0140258
53.12,-0.0142356
53.13,-0.0144465
53.14,-0.0146584
53.15,-0.0148713
53.16,-0.0150853
53.17,-0.0153002
53.18,-0.0155161
53.19,-0.0157331
53.2,-0.015951
53.21,-0.0161699
53.22,-0.0163899
53.23,-0.0166108
53.24,-0.0168327
53.25,-0.0170556
53.26,-0.0172794
53.27,-0.0175043
53.28,-0.0177301
53.29,-0.0179569
53.3,-0.0181847
53.31,-0.0184134
53.32,-0.0186431
53.33,-0.0188737
53.34,-0.0191054
53.35,-0.0193379
53.36,-0.0195715
53.37,-0.0198059
53.38,-0.0200413
53.39,-0.0202777
53.4,-0.020515
53.41,-0.0207532
53.42,-0.0209924
53.43,-0.0212325
53.44,-0.0214735
53.45,-0.0217154
53.46,-0.0219583
53.47,-0.0222021
53.48,-0.0224468
53.49,-0.0226924
53.5,-0.0229389
53.51,-0.0231863
53.52,-0.0234347
53.53,-0.0236839
53.54,-0.023934
53.55,-0.024185
53.56,-0.0244369
53.57,-0.0246897
53.58,-0.0249433
53.59,-0.0251979
53.6,-0.0254533
53.61,-0.0257096
53.62,-0.0259668
53.63,-0.0262248
53.64,-0.0264837
53.65,-0.0267434
53.66,-0.027004
53.67,-0.0272655
53.68,-0.0275278
53.69,-0.0277909
53.7,-0.0280549
53.71,-0.0283197
53.72,-0.0285854
53.73,-0.0288519
53.74,-0.0291192
53.75,-0.0293873
53.76,-0.0296563
53.77,-0.0299261
53.78,-0.0301967
53.79,-0.0304681
53.8,-0.0307403
53.81,-0.0310134
53.82,-0.0312872
53.83,-0.0315618
53.84,-0.0318372
53.85,-0.0321134
53.86,-0.0323904
53.87,-0.0326682
53.88,-0.0329467
53.89,-0.0332261
53.9,-0.0335062
53.91,-0.0337871
53.92,-0.0340687
53.93,-0.0343511
53.94,-0.0346342
53.95,-0.0349181
53.96,-0.0352028
53.97,-0.0354882
53.98,-0.0357744
53.99,-0.0360612
54,-0.0363489
54.01,-0.0366372
54.02,-0.0369263
54.03,-0.0372161
54.04,-0.0375067
54.05,-0.0377979
54.06,-0.0380899
54.07,-0.0383825
54.08,-0.0386759
54.09,-0.03897
54.1,-0.0392648
54.11,-0.0395603
54.12,-0.0398564
54.13,-0.0401533
54.14,-0.0404508
54.15,-0.040749
54.16,-0.0410479
54.17,-0.0413475
54.18,-0.0416477
54.19,-0.0419486
54.2,-0.0422502
54.21,-0.0425524
54.22,-0.0428553
54.23,-0.0431588
54.24,-0.0434629
54.25,-0.0437677
54.26,-0.0440732
54.27,-0.0443793
54.28,-0.044686
54.29,-0.0449933
54.3,-0.0453013
54.31,-0.0456098
54.32,-0.045919
54.33,-0.0462288
54.34,-0.0465392
54.35,-0.0468502
54.36,-0.0471618
54.37,-0.047474
54.38,-0.0477868
54.39,-0.0481002
54.4,-0.0484141
54.41,-0.0487287
54.42,-0.0490438
54.43,-0.0493595
54.44,-0.0496757
54.45,-0.0499925
54.46,-0.0503099
54.47,-0.0506278
54.48,-0.0509463
54.49,-0.0512653
54.5,-0.0515848
54.51,-0.0519049
54.52,-0.0522256
54.53,-0.0525467
54.54,-0.0528684
54.55,-0.0531906
54.56,-0.0535134
54.57,-0.0538366
54.58,-0.0541603
54.59,-0.0544846
54.6,-0.0548094
54.61,-0.0551346
54.62,-0.0554603
54.63,-0.0557866
54.64,-0.0561133
54.65,-0.0564405
54.66,-0.0567682
54.67,-0.0570963
54.68,-0.0574249
54.69,-0.057754
54.7,-0.0580836
54.71,-0.0584136
54.72,-0.058744
54.73,-0.0590749
54.74,-0.0594062
54.75,-0.059738
54.76,-0.0600702
54.77,-0.0604028
54.78,-0.0607359
54.79,-0.0610694
54.8,-0.0614033
54.81,-0.0617376
54.82,-0.0620723
54.83,-0.0624075
54.84,-0.062743
54.85,-0.0630789
54.86,-0.0634152
54.87,-0.0637519
54.88,-0.064089
54.89,-0.0644265
54.9,-0.0647643
54.91,-0.0651026
54.92,-0.0654411
54.93,-0.0657801
54.94,-0.0661194
54.95,-0.066459
54.96,-0.066799
54.97,-0.0671394
54.98,-0.06748
54.99,-0.0678211
55,-0.0681624
55.01,-0.0685041
55.02,-0.0688461
55.03,-0.0691884
55.04,-0.069531
55.05,-0.069874
55.06,-0.0702172
55.07,-0.0705608
55.08,-0.0709046
55.09,-0.0712488
55.1,-0.0715932
55.11,-0.0719379
55.12,-0.0722829
55.13,-0.0726281
55.14,-0.0729737
55.15,-0.0733195
55.16,-0.0736655
55.17,-0.0740118
55.18,-0.0743584
55.19,-0.0747052
55.2,-0.0750523
55.21,-0.0753996
55.22,-0.0757471
55.23,-0.0760948
55.24,-0.0764428
55.25,-0.076791
55.26,-0.0771395
55.27,-0.0774881
55.28,-0.0778369
55.29,-0.078186
55.3,-0.0785352
55.31,-0.0788847
55.32,-0.0792343
55.33,-0.0795841
55.34,-0.0799341
55.35,-0.0802843
55.36,-0.0806346
55.37,-0.0809851
55.38,-0.0813358
55.39,-0.0816867
55.4,-0.0820376
55.41,-0.0823888
55.42,-0.0827401
55.43,-0.0830915
55.44,-0.083443
55.45,-0.0837947
55.46,-0.0841466
55.47,-0.0844985
55.48,-0.0848506
55.49,-0.0852027
55.5,-0.085555
55.51,-0.0859074
55.52,-0.0862599
55.53,-0.0866124
55.54,-0.0869651
55.55,-0.0873179
55.56,-0.0876707
55.57,-0.0880236
55.58,-0.0883766
55.59,-0.0887297
55.6,-0.0890828
55.61,-0.089436
55.62,-0.0897892
55.63,-0.0901425
55.64,-0.0904958
55.65,-0.0908492
55.66,-0.0912026
55.67,-0.091556
55.68,-0.0919094
55.69,-0.0922629
55.7,-0.0926164
55.71,-0.0929699
55.72,-0.0933235
55.73,-0.093677
55.74,-0.0940305
55.75,-0.094384
55.76,-0.0947375
55.77,-0.095091
55.78,-0.0954445
55.79,-0.095798
55.8,-0.0961514
55.81,-0.0965048
55.82,-0.0968581
55.83,-0.0972114
55.84,-0.0975647
55.85,-0.0979179
55.86,-0.0982711
55.87,-0.0986242
55.88,-0.0989772
55.89,-0.0993302
55.9,-0.0996831
55.91,-0.100036
55.92,-0.100389
55.93,-0.100741
55.94,-0.101094
55.95,-0.101446
55.96,-0.101799
55.97,-0.102151
55.98,-0.102503
55.99,-0.102855
56,-0.103207
56.01,-0.103559
56.02,-0.10391
56.03,-0.104262
56.04,-0.104613
56.05,-0.104964
56.06,-0.105315
56.07,-0.105666
56.08,-0.106017
56.09,-0.106368
56.1,-0.106718
56.11,-0.107068
56.12,-0.107419
56.13,-0.107769
56.14,-0.108118
56.15,-0.108468
56.16,-0.108817
56.17,-0.109166
56.18,-0.109515
56.19,-0.109864
56.2,-0.110212
56.21,-0.110561
56.22,-0.110909
56.23,-0.111257
56.24,-0.111604
56.25,-0.111952
56.26,-0.112299
56.27,-0.112646
56.28,-0.112993
56.29,-0.113339
56.3,-0.113685
56.31,-0.114031
56.32,-0.114377
56.33,-0.114722
56.34,-0.115067
56.35,-0.115412
56.36,-0.115756
56.37,-0.116101
56.38,-0.116444
56.39,-0.116788
56.4,-0.117131
56.41,-0.117474
56.42,-0.117817
56.43,-0.11816
56.44,-0.118502
56.45,-0.118843
56.46,-0.119185
56.47,-0.119526
56.48,-0.119866
56.49,-0.120207
56.5,-0.120547
56.51,-0.120887
56.52,-0.121226
56.53,-0.121565
56.54,-0.121903
56.55,-0.122242
56.56,-0.122579
56.57,-0.122917
56.58,-0.123254
56.59,-0.123591
56.6,-0.123927
56.61,-0.124263
56.62,-0.124598
56.63,-0.124933
56.64,-0.125268
56.65,-0.125602
56.66,-0.125936
56.67,-0.12627
56.68,-0.126602
56.69,-0.126935
56.7,-0.127267
56.71,-0.127599
56.72,-0.12793
56.73,-0.128261
56.74,-0.128591
56.75,-0.128921
56.76,-0.12925
56.77,-0.129579
56.78,-0.129907
56.79,-0.130235
56.8,-0.130563
56.81,-0.13089
56.82,-0.131216
56.83,-0.131542
56.84,-0.131867
56.85,-0.132192
56.86,-0.132517
56.87,-0.132841
56.88,-0.133164
56.89,-0.133487
56.9,-0.133809
56.91,-0.134131
56.92,-0.134452
56.93,-0.134773
56.94,-0.135093
56.95,-0.135413
56.96,-0.135732
56.97,-0.136051
56.98,-0.136368
56.99,-0.136686
57,-0.137003
57.01,-0.137319
57.02,-0.137634
57.03,-0.137949
57.04,-0.138264
57.05,-0.138578
57.06,-0.138891
57.07,-0.139204
57.08,-0.139516
57.09,-0.139827
57.1,-0.140138
57.11,-0.140448
57.12,-0.140758
57.13,-0.141067
57.14,-0.141375
57.15,-0.141683
57.16,-0.14199
57.17,-0.142296
57.18,-0.142602
57.19,-0.142907
57.2,-0.143211
57.21,-0.143515
57.22,-0.143818
57.23,-0.14412
57.24,-0.144422
57.25,-0.144723
57.26,-0.145023
57.27,-0.145323
57.28,-0.145622
57.29,-0.14592
57.3,-0.146218
57.31,-0.146515
57.32,-0.146811
57.33,-0.147106
57.34,-0.147401
57.35,-0.147695
57.36,-0.147988
57.37,-0.148281
57.38,-0.148572
57.39,-0.148863
57.4,-0.149154
57.41,-0.149443
57.42,-0.149732
57.43,-0.15002
57.44,-0.150307
57.45,-0.150594
57.46,-0.150879
57.47,-0.151164
57.48,-0.151449
57.49,-0.151732
57.5,-0.152014
57.51,-0.152296
57.52,-0.152577
57.53,-0.152857
57.54,-0.153137
57.55,-0.153415
57.56,-0.153693
57.57,-0.15397
57.58,-0.154246
57.59,-0.154522
57.6,-0.154796
57.61,-0.15507
57.62,-0.155343
57.63,-0.155615
57.64,-0.155886
57.65,-0.156156
57.66,-0.156425
57.67,-0.156694
57.68,-0.156962
57.69,-0.157228
57.7,-0.157494
57.71,-0.15776
57.72,-0.158024
57.73,-0.158287
57.74,-0.15855
57.75,-0.158811
57.76,-0.159072
57.77,-0.159332
57.78,-0.15959
57.79,-0.159848
57.8,-0.160105
57.81,-0.160362
57.82,-0.160617
57.83,-0.160871
57.84,-0.161125
57.85,-0.161377
57.86,-0.161629
57.87,-0.161879
57.88,-0.162129
57.89,-0.162377
57.9,-0.162625
57.91,-0.162872
57.92,-0.163118
57.93,-0.163363
57.94,-0.163607
57.95,-0.16385
57.96,-0.164092
57.97,-0.164333
57.98,-0.164573
57.99,-0.164812
58,-0.16505
58.01,-0.165287
58.02,-0.165523
58.03,-0.165758
58.04,-0.165992
58.05,-0.166225
58.06,-0.166457
58.07,-0.166688
58.08,-0.166919
58.09,-0.167148
58.1,-0.167376
