dt,WR
14,10.4848
14.01,10.4575
14.02,10.4311
14.03,10.4055
14.04,10.3809
14.05,10.3573
14.06,10.3346
14.07,10.313
14.08,10.2924
14.09,10.2729
14.1,10.2545
14.11,10.2372
14.12,10.2211
14.13,10.2062
14.14,10.1925
14.15,10.18
14.16,10.1688
14.17,10.1588
14.18,10.1501
14.19,10.1426
14.2,10.1365
14.21,10.1317
14.22,10.1281
14.23,10.1259
14.24,10.125
14.25,10.1254
14.26,10.1272
14.27,10.1302
14.28,10.1346
14.29,10.1403
14.3,10.1472
14.31,10.1555
14.32,10.165
14.33,10.1758
14.34,10.1878
14.35,10.2011
14.36,10.2156
14.37,10.2312
14.38,10.2481
14.39,10.2661
14.4,10.2852
14.41,10.3054
14.42,10.3266
14.43,10.3489
14.44,10.3722
14.45,10.3965
14.46,10.4217
14.47,10.4478
14.48,10.4748
14.49,10.5025
14.5,10.5311
14.51,10.5605
14.52,10.5905
14.53,10.6212
14.54,10.6525
14.55,10.6844
14.56,10.7168
14.57,10.7498
14.58,10.7831
14.59,10.8169
14.6,10.851
14.61,10.8853
14.62,10.92
14.63,10.9548
14.64,10.9898
14.65,11.0249
14.66,11.0601
14.67,11.0952
14.68,11.1303
14.69,11.1653
14.7,11.2002
14.71,11.2349
14.72,11.2693
14.73,11.3034
14.74,11.3372
14.75,11.3706
14.76,11.4036
14.77,11.4361
14.78,11.4681
14.79,11.4995
14.8,11.5303
14.81,11.5604
14.82,11.5898
14.83,11.6185
14.84,11.6464
14.85,11.6735
14.86,11.6998
14.87,11.7251
14.88,11.7495
14.89,11.7729
14.9,11.7954
14.91,11.8168
14.92,11.8371
14.93,11.8564
14.94,11.8745
14.95,11.8915
14.96,11.9073
14.97,11.922
14.98,11.9354
14.99,11.9476
15,11.9586
15.01,11.9683
15.02,11.9767
15.03,11.9838
15.04,11.9897
15.05,11.9942
15.06,11.9975
15.07,11.9994
15.08,12
15.09,11.9993
15.1,11.9973
15.11,11.9939
15.12,11.9892
15.13,11.9833
15.14,11.976
15.15,11.9675
15.16,11.9577
15.17,11.9466
15.18,11.9343
15.19,11.9208
15.2,11.906
15.21,11.8901
15.22,11.873
15.23,11.8547
15.24,11.8354
15.25,11.815
15.26,11.7935
15.27,11.7709
15.28,11.7474
15.29,11.7229
15.3,11.6975
15.31,11.6712
15.32,11.6441
15.33,11.6161
15.34,11.5873
15.35,11.5578
15.36,11.5277
15.37,11.4968
15.38,11.4654
15.39,11.4333
15.4,11.4008
15.41,11.3678
15.42,11.3343
15.43,11.3005
15.44,11.2663
15.45,11.2319
15.46,11.1972
15.47,11.1623
15.48,11.1273
15.49,11.0922
15.5,11.057
15.51,11.0219
15.52,10.9868
15.53,10.9518
15.54,10.917
15.55,10.8824
15.56,10.848
15.57,10.814
15.58,10.7802
15.59,10.7469
15.6,10.714
15.61,10.6817
15.62,10.6498
15.63,10.6185
15.64,10.5879
15.65,10.5579
15.66,10.5287
15.67,10.5001
15.68,10.4724
15.69,10.4455
15.7,10.4195
15.71,10.3944
15.72,10.3702
15.73,10.347
15.74,10.3247
